config_id,mods,density,n_vars,k,n_traj,traj_length,klPQ,errorPQ,klQP,errorQP,hellinger,bhattacharya,jensen-shannon,count,recall,precision,fscore,dist2opt,skeleton_count,skeleton_recall,skeleton_precision,skeleton_fscore,skeleton_dist2opt,hamming,structural hamming,learning_time,k_learning_time,BIC_Score
"(3, 0.5, 4, 2, 1500, 50)",3,0.5,4,2,1500,50,1.8283409186175716,0,0.8752017073603022,0,0.5851897359184639,0.27108818826123293,0.21944446952509417,"{'tp': 11, 'tn': 41, 'fp': 1, 'fn': 3}",0.7857142857142857,0.9166666666666666,0.8461538461538461,0.22991914185509485,"{'tp': 12, 'tn': 14, 'fp': 0, 'fn': 2}",0.8571428571428571,1.0,0.923076923076923,0.1428571428571429,2,3,0.02600069700201857,245.43638748100057,585362.0446868641
"(3, 0.5, 4, 2, 1500, 50)",3,0.5,4,2,1500,50,1.297183315571139,0,1.251318693736457,0,0.5595917685416534,0.17940844781331225,0.19763734606569036,"{'tp': 8, 'tn': 40, 'fp': 2, 'fn': 6}",0.5714285714285714,0.8,0.6666666666666666,0.47294129592133854,"{'tp': 10, 'tn': 14, 'fp': 0, 'fn': 4}",0.7142857142857143,1.0,0.8333333333333333,0.2857142857142857,4,7,0.01885377899816376,213.46727462200215,625170.9119431374
"(3, 0.5, 4, 2, 1500, 50)",3,0.5,4,2,1500,50,0.9189222177167109,0,1.1405237434600857,0,0.5500829957086141,0.16525038430914754,0.19691045948615188,"{'tp': 10, 'tn': 39, 'fp': 3, 'fn': 4}",0.7142857142857143,0.7692307692307693,0.7407407407407408,0.3672697794960088,"{'tp': 13, 'tn': 14, 'fp': 0, 'fn': 1}",0.9285714285714286,1.0,0.962962962962963,0.0714285714285714,1,8,0.025597877000109293,214.4910615589979,630198.4835875704
"(3, 0.5, 4, 2, 1500, 50)",3,0.5,4,2,1500,50,1.4646484835160913,0,1.3846474416567836,0,0.60348538329154,0.1433810550516021,0.23003892413265625,"{'tp': 6, 'tn': 39, 'fp': 3, 'fn': 8}",0.42857142857142855,0.6666666666666666,0.5217391304347826,0.6615449518785621,"{'tp': 9, 'tn': 14, 'fp': 0, 'fn': 5}",0.6428571428571429,1.0,0.782608695652174,0.3571428571428571,5,5,0.0161102550009673,177.7552265710001,606146.1583635951
"(3, 0.5, 4, 2, 1500, 50)",3,0.5,4,2,1500,50,1.0805069387214892,0,1.4287008472943925,0,0.5771864290875596,0.2074551174617531,0.21120102497498527,"{'tp': 7, 'tn': 36, 'fp': 6, 'fn': 7}",0.5,0.5384615384615384,0.5185185185185186,0.6804540774213128,"{'tp': 10, 'tn': 11, 'fp': 3, 'fn': 4}",0.7142857142857143,0.7692307692307693,0.7407407407407408,0.3672697794960088,7,9,0.04872607799916295,256.1873959009972,610123.8794707048
"(3, 0.5, 4, 2, 1500, 50)",3,0.5,4,2,1500,50,1.8819711511791182,0,1.0441758987779013,0,0.5678867997751196,0.14951654564257158,0.20254722972787886,"{'tp': 10, 'tn': 39, 'fp': 3, 'fn': 4}",0.7142857142857143,0.7692307692307693,0.7407407407407408,0.3672697794960088,"{'tp': 12, 'tn': 13, 'fp': 1, 'fn': 2}",0.8571428571428571,0.9230769230769231,0.888888888888889,0.16225080285970772,3,3,0.029383519999100827,236.64905114799694,593413.977332876
"(3, 0.5, 4, 2, 1500, 50)",3,0.5,4,2,1500,50,1.799263881540123,0,1.025600127369284,0,0.5845908699077729,0.19667484533704804,0.21623677061772117,"{'tp': 9, 'tn': 38, 'fp': 4, 'fn': 5}",0.6428571428571429,0.6923076923076923,0.6666666666666666,0.47140807865498124,"{'tp': 11, 'tn': 12, 'fp': 2, 'fn': 3}",0.7857142857142857,0.8461538461538461,0.8148148148148148,0.2637934919595122,5,8,0.02943717000016477,265.5614686560002,557672.0742429723
"(3, 0.5, 4, 2, 1500, 50)",3,0.5,4,2,1500,50,1.2248090603413353,0,1.2689875294626636,0,0.6176101120990833,0.23154257347203758,0.25060021807920285,"{'tp': 6, 'tn': 38, 'fp': 4, 'fn': 8}",0.42857142857142855,0.6,0.5,0.6975174637562116,"{'tp': 10, 'tn': 14, 'fp': 0, 'fn': 4}",0.7142857142857143,1.0,0.8333333333333333,0.2857142857142857,4,10,0.05212101500001154,221.30571777799923,569638.3682430909
"(3, 0.5, 4, 2, 1500, 50)",3,0.5,4,2,1500,50,1.0028883087680398,0,1.5481681905007776,0,0.5706525357928468,0.07255171822476293,0.2067908434208952,"{'tp': 11, 'tn': 38, 'fp': 4, 'fn': 3}",0.7857142857142857,0.7333333333333333,0.7586206896551724,0.3420957153459393,"{'tp': 13, 'tn': 12, 'fp': 2, 'fn': 1}",0.9285714285714286,0.8666666666666667,0.896551724137931,0.15126076356446275,3,5,0.046845458997268,273.07900768499894,584904.1156616835
"(3, 0.5, 4, 2, 2500, 11)",3,0.5,4,2,2500,11,0.6586968091119392,0,0.8382619378495031,0,0.48293055575497523,0.12171917565261463,0.15604782638526135,"{'tp': 7, 'tn': 39, 'fp': 3, 'fn': 7}",0.5,0.7,0.5833333333333334,0.5830951894845301,"{'tp': 10, 'tn': 14, 'fp': 0, 'fn': 4}",0.7142857142857143,1.0,0.8333333333333333,0.2857142857142857,4,9,0.01882375299828709,112.75562456899934,214552.4578448577
"(3, 0.5, 4, 2, 2500, 11)",3,0.5,4,2,2500,11,0.6798763684730584,0,0.8790293593970521,0,0.4897913876099065,0.1381981428277012,0.1597731747280867,"{'tp': 6, 'tn': 38, 'fp': 4, 'fn': 8}",0.42857142857142855,0.6,0.5,0.6975174637562116,"{'tp': 9, 'tn': 13, 'fp': 1, 'fn': 5}",0.6428571428571429,0.9,0.75,0.37087871387849053,6,7,0.017138758001237875,110.91058406699813,228406.57705389353
"(3, 0.5, 4, 2, 2500, 11)",3,0.5,4,2,2500,11,0.916158909008784,0,1.6716269042145928,0,0.6054016608615609,0.13498314791833246,0.23587156946262344,"{'tp': 6, 'tn': 35, 'fp': 7, 'fn': 8}",0.42857142857142855,0.46153846153846156,0.4444444444444445,0.7851569528745604,"{'tp': 9, 'tn': 10, 'fp': 4, 'fn': 5}",0.6428571428571429,0.6923076923076923,0.6666666666666666,0.47140807865498124,9,9,0.017258560998016037,121.07080901799782,222987.787478631
"(3, 0.5, 4, 2, 2500, 11)",3,0.5,4,2,2500,11,1.0105524323761286,0,1.2480679624326514,0,0.5843610823236998,0.18686954619378723,0.22377688984663738,"{'tp': 8, 'tn': 42, 'fp': 0, 'fn': 6}",0.5714285714285714,1.0,0.7272727272727273,0.4285714285714286,"{'tp': 8, 'tn': 14, 'fp': 0, 'fn': 6}",0.5714285714285714,1.0,0.7272727272727273,0.4285714285714286,6,7,0.011474949998955708,106.80988686899946,227456.38542538273
"(3, 0.5, 4, 2, 2500, 11)",3,0.5,4,2,2500,11,1.5658432000150906,0,1.2171565362304093,0,0.6116280328323069,0.250277283131624,0.236246475047988,"{'tp': 10, 'tn': 38, 'fp': 4, 'fn': 4}",0.7142857142857143,0.7142857142857143,0.7142857142857143,0.40406101782088427,"{'tp': 14, 'tn': 14, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,5,0.020257901000150014,120.34537125399947,204205.12759642876
"(3, 0.5, 4, 2, 2500, 11)",3,0.5,4,2,2500,11,0.5521674747340933,0,0.7656461986863318,0,0.4569792149630923,0.10090566008470145,0.14080008771461502,"{'tp': 7, 'tn': 40, 'fp': 2, 'fn': 7}",0.5,0.7777777777777778,0.6086956521739131,0.5471587667664503,"{'tp': 9, 'tn': 14, 'fp': 0, 'fn': 5}",0.6428571428571429,1.0,0.782608695652174,0.3571428571428571,5,10,0.012061651999829337,108.37820656999975,221009.1708140703
"(3, 0.5, 4, 2, 2500, 11)",3,0.5,4,2,2500,11,3.8068420310791597,0,2.2238175267971196,0,0.7623215971229963,0.2571422829982462,0.34427072218507704,"{'tp': 8, 'tn': 39, 'fp': 3, 'fn': 6}",0.5714285714285714,0.7272727272727273,0.64,0.5079897978079986,"{'tp': 10, 'tn': 13, 'fp': 1, 'fn': 4}",0.7142857142857143,0.9090909090909091,0.8,0.2998284774185765,5,5,0.013020595997659257,118.0130969769998,211901.17776878874
"(3, 0.5, 4, 2, 2500, 11)",3,0.5,4,2,2500,11,1.5188451604946491,0,1.2198684729890026,0,0.645343071535589,0.32759283315180926,0.2723278537961506,"{'tp': 6, 'tn': 38, 'fp': 4, 'fn': 8}",0.42857142857142855,0.6,0.5,0.6975174637562116,"{'tp': 8, 'tn': 12, 'fp': 2, 'fn': 6}",0.5714285714285714,0.8,0.6666666666666666,0.47294129592133854,8,12,0.012937832001625793,115.39869499700217,218610.16455853
"(3, 0.5, 4, 2, 2500, 11)",3,0.5,4,2,2500,11,1.214110731775836,0,1.6384672799110842,0,0.6475992503364901,0.1881559076579608,0.2735684606171323,"{'tp': 8, 'tn': 40, 'fp': 2, 'fn': 6}",0.5714285714285714,0.8,0.6666666666666666,0.47294129592133854,"{'tp': 9, 'tn': 13, 'fp': 1, 'fn': 5}",0.6428571428571429,0.9,0.75,0.37087871387849053,6,9,0.018844280999473995,112.61122503200022,222592.96004973957
"(3, 0.5, 4, 2, 2500, 11)",3,0.5,4,2,2500,11,1.7634092238717562,0,1.1423159931531082,0,0.5842723765519717,0.15232737316564599,0.21472737660391936,"{'tp': 7, 'tn': 38, 'fp': 4, 'fn': 7}",0.5,0.6363636363636364,0.56,0.6182486594879747,"{'tp': 11, 'tn': 14, 'fp': 0, 'fn': 3}",0.7857142857142857,1.0,0.88,0.2142857142857143,3,6,0.017252118999749655,113.33878901099888,221459.90563192012
"(3, 0.5, 4, 2, 2500, 11)",3,0.5,4,2,2500,11,0.6550051730508405,0,0.8659682744725632,0,0.48736300709087105,0.13331675179692534,0.158779871359976,"{'tp': 7, 'tn': 40, 'fp': 2, 'fn': 7}",0.5,0.7777777777777778,0.6086956521739131,0.5471587667664503,"{'tp': 9, 'tn': 14, 'fp': 0, 'fn': 5}",0.6428571428571429,1.0,0.782608695652174,0.3571428571428571,5,10,0.01875857200138853,107.99351494200164,216118.57763756547
"(3, 0.5, 4, 2, 2500, 11)",3,0.5,4,2,2500,11,3.9069281292241227,0,1.5353628159019048,0,0.7235525480739264,0.3138162074429814,0.31066982993160763,"{'tp': 11, 'tn': 41, 'fp': 1, 'fn': 3}",0.7857142857142857,0.9166666666666666,0.8461538461538461,0.22991914185509485,"{'tp': 11, 'tn': 13, 'fp': 1, 'fn': 3}",0.7857142857142857,0.9166666666666666,0.8461538461538461,0.22991914185509485,4,5,0.015364646998932585,110.12486242100204,216367.2971524676
"(3, 0.5, 4, 2, 2500, 11)",3,0.5,4,2,2500,11,1.8343905494681403,0,1.5798036294367765,0,0.670564150586606,0.2732369838095978,0.2819401587107146,"{'tp': 7, 'tn': 37, 'fp': 5, 'fn': 7}",0.5,0.5833333333333334,0.5384615384615384,0.6508541396588878,"{'tp': 9, 'tn': 11, 'fp': 3, 'fn': 5}",0.6428571428571429,0.75,0.6923076923076924,0.4359484148476322,8,11,0.017584376997547224,115.54906849799954,223765.11730251793
"(3, 0.5, 4, 2, 2500, 11)",3,0.5,4,2,2500,11,3.157336942199843,0,2.5568339069730532,0,0.7765408831659055,0.19897312087922445,0.359639196521613,"{'tp': 9, 'tn': 42, 'fp': 0, 'fn': 5}",0.6428571428571429,1.0,0.782608695652174,0.3571428571428571,"{'tp': 9, 'tn': 14, 'fp': 0, 'fn': 5}",0.6428571428571429,1.0,0.782608695652174,0.3571428571428571,5,12,0.014177819000906311,110.76291418600158,212420.41068006767
"(3, 0.5, 4, 2, 2500, 11)",3,0.5,4,2,2500,11,0.7545421243199533,0,1.3440674618248032,0,0.5400758258473622,0.04899671858521226,0.19032448108204808,"{'tp': 8, 'tn': 41, 'fp': 1, 'fn': 6}",0.5714285714285714,0.8888888888888888,0.6956521739130435,0.4427404978089319,"{'tp': 9, 'tn': 14, 'fp': 0, 'fn': 5}",0.6428571428571429,1.0,0.782608695652174,0.3571428571428571,5,6,0.018120255001122132,112.18886961700264,222634.57492093477
"(3, 0.5, 4, 2, 2500, 11)",3,0.5,4,2,2500,11,0.840191027256808,0,1.2046017180604238,0,0.5625240824612199,0.16102226319661983,0.2101147535381161,"{'tp': 4, 'tn': 39, 'fp': 3, 'fn': 10}",0.2857142857142857,0.5714285714285714,0.38095238095238093,0.832993127835043,"{'tp': 4, 'tn': 11, 'fp': 3, 'fn': 10}",0.2857142857142857,0.5714285714285714,0.38095238095238093,0.832993127835043,13,15,0.014707545000419486,108.03557906599963,236798.53134926973
"(3, 0.5, 4, 2, 2500, 11)",3,0.5,4,2,2500,11,0.9996452172080851,0,1.033175255021993,0,0.5386266369223393,0.13541454668176722,0.1902057445916349,"{'tp': 5, 'tn': 39, 'fp': 3, 'fn': 9}",0.35714285714285715,0.625,0.45454545454545453,0.7442380708633823,"{'tp': 8, 'tn': 14, 'fp': 0, 'fn': 6}",0.5714285714285714,1.0,0.7272727272727273,0.4285714285714286,6,9,0.018461488994944375,111.64316885799781,219132.54537403156
"(3, 0.5, 4, 2, 2500, 11)",3,0.5,4,2,2500,11,2.1484778712273176,0,1.0818332666320647,0,0.6411625697847102,0.3312696808140624,0.2600719296741558,"{'tp': 6, 'tn': 39, 'fp': 3, 'fn': 8}",0.42857142857142855,0.6666666666666666,0.5217391304347826,0.6615449518785621,"{'tp': 8, 'tn': 13, 'fp': 1, 'fn': 6}",0.5714285714285714,0.8888888888888888,0.6956521739130435,0.4427404978089319,7,10,0.013687546997971367,109.83919498400064,223189.65034850014
"(3, 0.5, 4, 2, 2500, 11)",3,0.5,4,2,2500,11,2.976773663955087,0,1.0649374880100424,0,0.6425949913237632,0.26947027790708994,0.2502598159546023,"{'tp': 10, 'tn': 40, 'fp': 2, 'fn': 4}",0.7142857142857143,0.8333333333333334,0.7692307692307692,0.33077247593928105,"{'tp': 11, 'tn': 13, 'fp': 1, 'fn': 3}",0.7857142857142857,0.9166666666666666,0.8461538461538461,0.22991914185509485,4,6,0.022082707000663504,114.09835359099816,214725.33252190598
"(3, 0.5, 4, 2, 2500, 11)",3,0.5,4,2,2500,11,1.1099806760379916,0,1.0853043942683105,0,0.5540239644713733,0.14789956170752858,0.20049685769385978,"{'tp': 6, 'tn': 37, 'fp': 5, 'fn': 8}",0.42857142857142855,0.5454545454545454,0.4799999999999999,0.7301658595776934,"{'tp': 8, 'tn': 11, 'fp': 3, 'fn': 6}",0.5714285714285714,0.7272727272727273,0.64,0.5079897978079986,9,10,0.01791400100046303,116.50052499699814,225454.0052242929
"(3, 0.5, 4, 2, 2500, 20)",3,0.5,4,2,2500,20,1.167862413651931,0,0.9972371506617933,0,0.5513173402704179,0.1633612006577673,0.19607051972200173,"{'tp': 11, 'tn': 39, 'fp': 3, 'fn': 3}",0.7857142857142857,0.7857142857142857,0.7857142857142857,0.30304576336566325,"{'tp': 14, 'tn': 14, 'fp': 0, 'fn': 0}",1.0,1.0,1.0,0.0,0,5,0.029829250001057517,183.0154929670025,397022.6583406506
"(3, 0.5, 4, 2, 2500, 20)",3,0.5,4,2,2500,20,2.2298616325241447,0,1.765870099352878,0,0.654083922595563,0.09485297485189048,0.26335564570489295,"{'tp': 9, 'tn': 41, 'fp': 1, 'fn': 5}",0.6428571428571429,0.9,0.75,0.37087871387849053,"{'tp': 10, 'tn': 14, 'fp': 0, 'fn': 4}",0.7142857142857143,1.0,0.8333333333333333,0.2857142857142857,4,6,0.017975884999032132,191.9264302110023,373704.5785106935
"(3, 0.5, 4, 2, 2500, 20)",3,0.5,4,2,2500,20,1.9304970945601951,0,1.2097931896658898,0,0.5895211705561415,0.18051682680776326,0.21323451773096824,"{'tp': 11, 'tn': 38, 'fp': 4, 'fn': 3}",0.7857142857142857,0.7333333333333333,0.7586206896551724,0.3420957153459393,"{'tp': 12, 'tn': 11, 'fp': 3, 'fn': 2}",0.8571428571428571,0.8,0.8275862068965518,0.2457807219155036,5,6,0.032470514001033735,199.65203793600085,390646.6652362771
"(3, 0.5, 4, 2, 2500, 20)",3,0.5,4,2,2500,20,1.2623831064379094,0,1.000169561913786,0,0.5892333065801144,0.2625397002593351,0.22799285221478227,"{'tp': 9, 'tn': 40, 'fp': 2, 'fn': 5}",0.6428571428571429,0.8181818181818182,0.7200000000000001,0.40076036686258365,"{'tp': 11, 'tn': 14, 'fp': 0, 'fn': 3}",0.7857142857142857,1.0,0.88,0.2142857142857143,3,5,0.022053912995033897,171.8919872250044,407399.0961923628
"(3, 0.5, 4, 2, 2500, 20)",3,0.5,4,2,2500,20,4.543337276494038,0,1.3936145032172804,0,0.740171198923762,0.4559891623562204,0.3211135687686003,"{'tp': 14, 'tn': 41, 'fp': 1, 'fn': 0}",1.0,0.9333333333333333,0.9655172413793104,0.06666666666666665,"{'tp': 14, 'tn': 13, 'fp': 1, 'fn': 0}",1.0,0.9333333333333333,0.9655172413793104,0.06666666666666665,1,1,0.025811564999457914,193.63277665199712,349787.55147635774
"(3, 0.5, 4, 2, 2500, 20)",3,0.5,4,2,2500,20,2.40672332208921,0,1.7877372217111138,0,0.682405342495367,0.17693122871593236,0.2873688971573663,"{'tp': 11, 'tn': 34, 'fp': 8, 'fn': 3}",0.7857142857142857,0.5789473684210527,0.6666666666666667,0.4724443733462126,"{'tp': 14, 'tn': 9, 'fp': 5, 'fn': 0}",1.0,0.7368421052631579,0.8484848484848484,0.26315789473684215,5,8,0.030054338996706065,212.78793580999627,371678.8974232368
"(3, 0.5, 4, 2, 2500, 20)",3,0.5,4,2,2500,20,0.5896020807891896,0,1.3767173796320875,0,0.5502694763666262,0.07987492410375754,0.20056985112511114,"{'tp': 6, 'tn': 38, 'fp': 4, 'fn': 8}",0.42857142857142855,0.6,0.5,0.6975174637562116,"{'tp': 7, 'tn': 11, 'fp': 3, 'fn': 7}",0.5,0.7,0.5833333333333334,0.5830951894845301,10,14,0.01991161699697841,171.24310672299907,423824.82934291364
"(3, 0.5, 4, 2, 2500, 20)",3,0.5,4,2,2500,20,1.4118799352388978,0,1.5361200663915966,0,0.6170587654305527,0.17274840362924085,0.23964327248764042,"{'tp': 9, 'tn': 39, 'fp': 3, 'fn': 5}",0.6428571428571429,0.75,0.6923076923076924,0.4359484148476322,"{'tp': 11, 'tn': 13, 'fp': 1, 'fn': 3}",0.7857142857142857,0.9166666666666666,0.8461538461538461,0.22991914185509485,4,8,0.02317156299977796,177.85717462400498,382677.3611728086
"(3, 0.5, 4, 2, 2500, 20)",3,0.5,4,2,2500,20,2.7481854048496395,0,1.9286536359098196,0,0.7151812737434827,0.21656885201859313,0.3129242388878978,"{'tp': 11, 'tn': 41, 'fp': 1, 'fn': 3}",0.7857142857142857,0.9166666666666666,0.8461538461538461,0.22991914185509485,"{'tp': 11, 'tn': 13, 'fp': 1, 'fn': 3}",0.7857142857142857,0.9166666666666666,0.8461538461538461,0.22991914185509485,4,6,0.02131299499887973,170.90955574599502,395069.2546431667
"(3, 0.5, 4, 2, 2500, 20)",3,0.5,4,2,2500,20,0.9052203719247784,0,0.7523634909922675,0,0.5010916240319557,0.19019765613017953,0.16531798136316703,"{'tp': 9, 'tn': 39, 'fp': 3, 'fn': 5}",0.6428571428571429,0.75,0.6923076923076924,0.4359484148476322,"{'tp': 12, 'tn': 14, 'fp': 0, 'fn': 2}",0.8571428571428571,1.0,0.923076923076923,0.1428571428571429,2,9,0.02122795600007521,175.06768358699628,396276.7043292276
"(3, 0.5, 4, 2, 2500, 20)",3,0.5,4,2,2500,20,2.802510520664701,0,0.7745140894361799,0,0.6044868531434469,0.3395900254986038,0.22102037109457318,"{'tp': 8, 'tn': 38, 'fp': 4, 'fn': 6}",0.5714285714285714,0.6666666666666666,0.6153846153846153,0.5429406786186372,"{'tp': 11, 'tn': 13, 'fp': 1, 'fn': 3}",0.7857142857142857,0.9166666666666666,0.8461538461538461,0.22991914185509485,4,8,0.02209193300222978,176.23481451500265,383344.72683143173
"(3, 0.5, 4, 2, 2500, 20)",3,0.5,4,2,2500,20,1.166681081070081,0,1.0452243041716858,0,0.5367766973573825,0.1496279997379341,0.18562493701290275,"{'tp': 6, 'tn': 39, 'fp': 3, 'fn': 8}",0.42857142857142855,0.6666666666666666,0.5217391304347826,0.6615449518785621,"{'tp': 9, 'tn': 14, 'fp': 0, 'fn': 5}",0.6428571428571429,1.0,0.782608695652174,0.3571428571428571,5,11,0.022311582004476804,161.78431070499937,395143.6684633715
"(3, 0.5, 4, 2, 2500, 20)",3,0.5,4,2,2500,20,1.8949589736257093,0,1.564656035345869,0,0.662659467742006,0.21179473086783615,0.2753278791427536,"{'tp': 10, 'tn': 40, 'fp': 2, 'fn': 4}",0.7142857142857143,0.8333333333333334,0.7692307692307692,0.33077247593928105,"{'tp': 12, 'tn': 14, 'fp': 0, 'fn': 2}",0.8571428571428571,1.0,0.923076923076923,0.1428571428571429,2,4,0.028744650997396093,174.01156891199935,393162.03695057065
"(3, 0.5, 4, 2, 2500, 20)",3,0.5,4,2,2500,20,1.3075312398858552,0,0.8551965881964083,0,0.5043163300725814,0.1240318513569381,0.16218879501012343,"{'tp': 8, 'tn': 38, 'fp': 4, 'fn': 6}",0.5714285714285714,0.6666666666666666,0.6153846153846153,0.5429406786186372,"{'tp': 12, 'tn': 14, 'fp': 0, 'fn': 2}",0.8571428571428571,1.0,0.923076923076923,0.1428571428571429,2,9,0.035814504997688346,178.6597860539987,404577.1915785522
"(3, 0.5, 4, 2, 2500, 20)",3,0.5,4,2,2500,20,5.006320066620946,0,0.8821878921495572,0,0.6813987120102981,0.3898161174497774,0.2669573322338367,"{'tp': 7, 'tn': 38, 'fp': 4, 'fn': 7}",0.5,0.6363636363636364,0.56,0.6182486594879747,"{'tp': 11, 'tn': 14, 'fp': 0, 'fn': 3}",0.7857142857142857,1.0,0.88,0.2142857142857143,3,4,0.01677190500049619,162.37653174900333,385138.420596652
"(3, 0.5, 4, 2, 2500, 20)",3,0.5,4,2,2500,20,1.386749625506126,0,1.6657875126266402,0,0.6257155323510493,0.1471832984034455,0.2480143405927161,"{'tp': 12, 'tn': 41, 'fp': 1, 'fn': 2}",0.8571428571428571,0.9230769230769231,0.888888888888889,0.16225080285970772,"{'tp': 12, 'tn': 13, 'fp': 1, 'fn': 2}",0.8571428571428571,0.9230769230769231,0.888888888888889,0.16225080285970772,3,3,0.02908522499637911,178.57461441600026,387706.3483270226
"(3, 0.5, 4, 2, 2500, 20)",3,0.5,4,2,2500,20,1.3786768152267843,0,1.4994711084761647,0,0.6238027143677063,0.17921373999299722,0.24764852855804975,"{'tp': 11, 'tn': 40, 'fp': 2, 'fn': 3}",0.7857142857142857,0.8461538461538461,0.8148148148148148,0.2637934919595122,"{'tp': 13, 'tn': 14, 'fp': 0, 'fn': 1}",0.9285714285714286,1.0,0.962962962962963,0.0714285714285714,1,2,0.025133654002274852,187.6335982229939,377290.99507115723
"(3, 0.5, 4, 2, 2500, 20)",3,0.5,4,2,2500,20,2.21153259216743,0,0.8528457530623322,0,0.5465085662791535,0.15980347936224903,0.18180597185168937,"{'tp': 7, 'tn': 38, 'fp': 4, 'fn': 7}",0.5,0.6363636363636364,0.56,0.6182486594879747,"{'tp': 9, 'tn': 12, 'fp': 2, 'fn': 5}",0.6428571428571429,0.8181818181818182,0.7200000000000001,0.40076036686258365,7,10,0.022413202001189347,173.6676586620015,375573.11813242093
"(3, 0.5, 4, 2, 2500, 20)",3,0.5,4,2,2500,20,3.28838555783638,0,2.4668241329664484,0,0.7590117740780024,0.2747730247777105,0.34025302693671516,"{'tp': 6, 'tn': 38, 'fp': 4, 'fn': 8}",0.42857142857142855,0.6,0.5,0.6975174637562116,"{'tp': 9, 'tn': 13, 'fp': 1, 'fn': 5}",0.6428571428571429,0.9,0.75,0.37087871387849053,6,8,0.01692942900263006,174.72082599200075,409923.8186770604
"(3, 0.5, 4, 2, 2500, 20)",3,0.5,4,2,2500,20,0.8579771798726223,0,1.0224359200993516,0,0.5427159387053574,0.1690381070696163,0.1968337799954028,"{'tp': 9, 'tn': 40, 'fp': 2, 'fn': 5}",0.6428571428571429,0.8181818181818182,0.7200000000000001,0.40076036686258365,"{'tp': 10, 'tn': 13, 'fp': 1, 'fn': 4}",0.7142857142857143,0.9090909090909091,0.8,0.2998284774185765,5,6,0.03087780100031523,182.77515884699824,404847.52242427657
"(3, 0.5, 4, 2, 2500, 35)",3,0.5,4,2,2500,35,0.6339161456655968,0,1.1028085985933114,0,0.518598633467731,0.1144277989550723,0.1790224942532801,"{'tp': 7, 'tn': 39, 'fp': 3, 'fn': 7}",0.5,0.7,0.5833333333333334,0.5830951894845301,"{'tp': 9, 'tn': 13, 'fp': 1, 'fn': 5}",0.6428571428571429,0.9,0.75,0.37087871387849053,6,9,0.029894872001023032,258.54664815399883,748247.7234405288
"(3, 0.5, 4, 2, 2500, 35)",3,0.5,4,2,2500,35,4.533516880612004,0,1.25477261373382,0,0.701552926432744,0.3233805417573076,0.28467350327336466,"{'tp': 11, 'tn': 40, 'fp': 2, 'fn': 3}",0.7857142857142857,0.8461538461538461,0.8148148148148148,0.2637934919595122,"{'tp': 12, 'tn': 13, 'fp': 1, 'fn': 2}",0.8571428571428571,0.9230769230769231,0.888888888888889,0.16225080285970772,3,3,0.05022770299547119,302.78491050499724,663655.3300574587
"(3, 0.5, 4, 2, 2500, 35)",3,0.5,4,2,2500,35,1.0335730387478628,0,0.7940456312005085,0,0.5103103325026317,0.19180408256500409,0.16916008844376737,"{'tp': 10, 'tn': 40, 'fp': 2, 'fn': 4}",0.7142857142857143,0.8333333333333334,0.7692307692307692,0.33077247593928105,"{'tp': 12, 'tn': 14, 'fp': 0, 'fn': 2}",0.8571428571428571,1.0,0.923076923076923,0.1428571428571429,2,4,0.048778676995425485,279.98407765400043,709994.8963087357
"(3, 0.5, 4, 2, 2500, 35)",3,0.5,4,2,2500,35,1.7608819395937838,0,1.8628621446521614,0,0.6385429194330474,0.1190139646166543,0.2500340078343886,"{'tp': 11, 'tn': 41, 'fp': 1, 'fn': 3}",0.7857142857142857,0.9166666666666666,0.8461538461538461,0.22991914185509485,"{'tp': 11, 'tn': 13, 'fp': 1, 'fn': 3}",0.7857142857142857,0.9166666666666666,0.8461538461538461,0.22991914185509485,4,4,0.03102771999692777,313.95846523399814,664359.996815696
"(3, 0.5, 4, 2, 2500, 35)",3,0.5,4,2,2500,35,2.8476448415931843,0,0.9520204015077307,0,0.6155946595535498,0.2763768008890328,0.2340439502527739,"{'tp': 6, 'tn': 39, 'fp': 3, 'fn': 8}",0.42857142857142855,0.6666666666666666,0.5217391304347826,0.6615449518785621,"{'tp': 8, 'tn': 13, 'fp': 1, 'fn': 6}",0.5714285714285714,0.8888888888888888,0.6956521739130435,0.4427404978089319,7,10,0.030250704003265128,253.22906500599493,720793.1576861541
"(3, 0.5, 4, 2, 2500, 35)",3,0.5,4,2,2500,35,1.8843217058218635,0,1.0482800056759736,0,0.567578072005237,0.13497977897969712,0.2015849746051325,"{'tp': 12, 'tn': 39, 'fp': 3, 'fn': 2}",0.8571428571428571,0.8,0.8275862068965518,0.2457807219155036,"{'tp': 12, 'tn': 11, 'fp': 3, 'fn': 2}",0.8571428571428571,0.8,0.8275862068965518,0.2457807219155036,5,10,0.04394031399715459,337.21519923300366,658205.2889689163
"(3, 0.5, 4, 2, 2500, 35)",3,0.5,4,2,2500,35,0.8821989734079847,0,1.153563302643884,0,0.5595691328305739,0.16350781690717217,0.20745991726778826,"{'tp': 9, 'tn': 40, 'fp': 2, 'fn': 5}",0.6428571428571429,0.8181818181818182,0.7200000000000001,0.40076036686258365,"{'tp': 10, 'tn': 13, 'fp': 1, 'fn': 4}",0.7142857142857143,0.9090909090909091,0.8,0.2998284774185765,5,11,0.03825198100093985,289.17386050399364,705441.0028708725
