config_id,mods,density,n_vars,k,n_traj,traj_length,do_learner,do_KLearner,klPQ,errorPQ,klQP,errorQP,hellinger,bhattacharya,jensen-shannon,count,recall,precision,fscore,dist2opt,skeleton_count,skeleton_recall,skeleton_precision,skeleton_fscore,skeleton_dist2opt,hamming,structural hamming,learning_time
"(3, 0.5, 4, 5, 100, 35, True, False)",3,0.5,4,5,100,35,True,False,3.643256375560255,0,5.475077994553221,0,1.0589448639304502,0.6972098453783486,0.6624944904492782,"{'tp': 1, 'tn': 285, 'fp': 0, 'fn': 94}",0.010526315789473684,1.0,0.020833333333333332,0.9894736842105263,"{'tp': 1, 'tn': 95, 'fp': 0, 'fn': 94}",0.010526315789473684,1.0,0.020833333333333332,0.9894736842105263,94,94,0.005012901000100101
"(3, 0.5, 4, 5, 100, 35, True, False)",3,0.5,4,5,100,35,True,False,4.185363632166181,0,7.145299354822586,0,1.100399781121084,0.865101657102149,0.6958125225276828,"{'tp': 1, 'tn': 285, 'fp': 0, 'fn': 94}",0.010526315789473684,1.0,0.020833333333333332,0.9894736842105263,"{'tp': 1, 'tn': 95, 'fp': 0, 'fn': 94}",0.010526315789473684,1.0,0.020833333333333332,0.9894736842105263,94,95,0.005150012000285642
"(3, 0.5, 4, 5, 100, 35, True, False)",3,0.5,4,5,100,35,True,False,4.22785660850216,0,3.969057366209347,0,1.0064635054406845,0.8623066030126423,0.5976063503370364,"{'tp': 2, 'tn': 285, 'fp': 0, 'fn': 93}",0.021052631578947368,1.0,0.041237113402061855,0.9789473684210527,"{'tp': 2, 'tn': 95, 'fp': 0, 'fn': 93}",0.021052631578947368,1.0,0.041237113402061855,0.9789473684210527,93,94,0.004742584999803512
"(3, 0.5, 4, 5, 100, 50, True, False)",3,0.5,4,5,100,50,True,False,3.914559762239454,0,7.148055453040537,0,1.1099597282242462,0.7679330148881285,0.7117400495814151,"{'tp': 2, 'tn': 285, 'fp': 0, 'fn': 93}",0.021052631578947368,1.0,0.041237113402061855,0.9789473684210527,"{'tp': 2, 'tn': 95, 'fp': 0, 'fn': 93}",0.021052631578947368,1.0,0.041237113402061855,0.9789473684210527,93,94,0.005565398000271671
"(3, 0.5, 4, 5, 100, 50, True, False)",3,0.5,4,5,100,50,True,False,3.3915522584078697,0,5.820765263528059,0,1.0296937534612927,0.6858865450935827,0.6233712436141007,"{'tp': 1, 'tn': 284, 'fp': 1, 'fn': 94}",0.010526315789473684,0.5,0.020618556701030927,1.1086289603583122,"{'tp': 2, 'tn': 95, 'fp': 0, 'fn': 93}",0.021052631578947368,1.0,0.041237113402061855,0.9789473684210527,93,94,0.005610077999790519
"(3, 0.5, 4, 5, 100, 50, True, False)",3,0.5,4,5,100,50,True,False,4.1834624815954875,0,4.136655373494908,0,1.012965658050888,0.8098545605788697,0.6062468583203793,"{'tp': 2, 'tn': 285, 'fp': 0, 'fn': 93}",0.021052631578947368,1.0,0.041237113402061855,0.9789473684210527,"{'tp': 2, 'tn': 95, 'fp': 0, 'fn': 93}",0.021052631578947368,1.0,0.041237113402061855,0.9789473684210527,93,95,0.0054870680000931316
"(3, 0.5, 4, 5, 100, 50, True, False)",3,0.5,4,5,100,50,True,False,4.129522017068973,0,5.712212442981803,0,1.0558202286051448,0.8350536842719865,0.6473402212179447,"{'tp': 0, 'tn': 284, 'fp': 1, 'fn': 95}",0.0,0.0,0.0,1.4142135623730951,"{'tp': 1, 'tn': 95, 'fp': 0, 'fn': 94}",0.010526315789473684,1.0,0.020833333333333332,0.9894736842105263,94,95,0.0049248670002270956
"(3, 0.5, 4, 5, 100, 50, True, False)",3,0.5,4,5,100,50,True,False,3.89236503493915,0,3.8692813425276817,0,0.9820010078139231,0.7694016862803899,0.5733477683724969,"{'tp': 2, 'tn': 285, 'fp': 0, 'fn': 93}",0.021052631578947368,1.0,0.041237113402061855,0.9789473684210527,"{'tp': 2, 'tn': 95, 'fp': 0, 'fn': 93}",0.021052631578947368,1.0,0.041237113402061855,0.9789473684210527,93,93,0.005258572000457207
"(3, 0.5, 4, 5, 100, 50, True, False)",3,0.5,4,5,100,50,True,False,3.4348589852665317,0,3.747535291720506,0,0.961731367149019,0.6622951457057838,0.5560428626605476,"{'tp': 1, 'tn': 284, 'fp': 1, 'fn': 94}",0.010526315789473684,0.5,0.020618556701030927,1.1086289603583122,"{'tp': 2, 'tn': 95, 'fp': 0, 'fn': 93}",0.021052631578947368,1.0,0.041237113402061855,0.9789473684210527,93,94,0.005348280000362138
"(3, 0.5, 4, 5, 100, 50, True, False)",3,0.5,4,5,100,50,True,False,3.8710377041237587,0,3.828378078954466,0,0.9783325966036523,0.7910175818425156,0.5690455740075167,"{'tp': 1, 'tn': 285, 'fp': 0, 'fn': 94}",0.010526315789473684,1.0,0.020833333333333332,0.9894736842105263,"{'tp': 1, 'tn': 95, 'fp': 0, 'fn': 94}",0.010526315789473684,1.0,0.020833333333333332,0.9894736842105263,94,94,0.004773861999638029
"(3, 0.5, 4, 5, 100, 50, True, False)",3,0.5,4,5,100,50,True,False,4.735633350706932,0,6.852678835635794,0,1.1034290484652842,0.9406066399651455,0.6951565565595595,"{'tp': 1, 'tn': 284, 'fp': 1, 'fn': 94}",0.010526315789473684,0.5,0.020618556701030927,1.1086289603583122,"{'tp': 2, 'tn': 95, 'fp': 0, 'fn': 93}",0.021052631578947368,1.0,0.041237113402061855,0.9789473684210527,93,95,0.005249215999356238
"(3, 0.5, 4, 5, 100, 50, True, False)",3,0.5,4,5,100,50,True,False,4.120885061095054,0,5.341296679939375,0,1.0500136566507345,0.8351193856901186,0.6431350669170657,"{'tp': 2, 'tn': 284, 'fp': 1, 'fn': 93}",0.021052631578947368,0.6666666666666666,0.04081632653061225,1.0341417026934052,"{'tp': 3, 'tn': 95, 'fp': 0, 'fn': 92}",0.031578947368421054,1.0,0.061224489795918366,0.968421052631579,92,93,0.005383605999668362
"(3, 0.5, 4, 5, 100, 50, True, False)",3,0.5,4,5,100,50,True,False,4.022041473457278,0,6.029714468075831,0,1.0563396806224281,0.8241268301514402,0.6479569348930273,"{'tp': 2, 'tn': 285, 'fp': 0, 'fn': 93}",0.021052631578947368,1.0,0.041237113402061855,0.9789473684210527,"{'tp': 2, 'tn': 95, 'fp': 0, 'fn': 93}",0.021052631578947368,1.0,0.041237113402061855,0.9789473684210527,93,95,0.005293477000122948
"(3, 0.5, 4, 5, 100, 50, True, False)",3,0.5,4,5,100,50,True,False,4.907342113237775,0,10.034220869201755,0,1.2280098195101252,0.9580368104937291,0.8463729259074002,"{'tp': 4, 'tn': 285, 'fp': 0, 'fn': 91}",0.042105263157894736,1.0,0.08080808080808081,0.9578947368421052,"{'tp': 4, 'tn': 95, 'fp': 0, 'fn': 91}",0.042105263157894736,1.0,0.08080808080808081,0.9578947368421052,91,91,0.005785726999420149
"(3, 0.5, 4, 5, 100, 50, True, False)",3,0.5,4,5,100,50,True,False,4.591098973661439,0,3.811289562453096,0,1.0061672320854635,0.881974883392023,0.5944937236354145,"{'tp': 2, 'tn': 284, 'fp': 1, 'fn': 93}",0.021052631578947368,0.6666666666666666,0.04081632653061225,1.0341417026934052,"{'tp': 3, 'tn': 95, 'fp': 0, 'fn': 92}",0.031578947368421054,1.0,0.061224489795918366,0.968421052631579,92,94,0.005304438000166556
"(3, 0.5, 4, 5, 100, 50, True, False)",3,0.5,4,5,100,50,True,False,4.356790895325385,0,5.124586726113055,0,1.0464275921720803,0.8891010319359928,0.6367304442519682,"{'tp': 0, 'tn': 284, 'fp': 1, 'fn': 95}",0.0,0.0,0.0,1.4142135623730951,"{'tp': 1, 'tn': 95, 'fp': 0, 'fn': 94}",0.010526315789473684,1.0,0.020833333333333332,0.9894736842105263,94,94,0.005185826000342786
"(3, 0.5, 4, 5, 100, 50, True, False)",3,0.5,4,5,100,50,True,False,3.4834303000694034,0,5.598562390819731,0,1.064565488092331,0.6174386159570421,0.6735996842942693,"{'tp': 3, 'tn': 285, 'fp': 0, 'fn': 92}",0.031578947368421054,1.0,0.061224489795918366,0.968421052631579,"{'tp': 3, 'tn': 95, 'fp': 0, 'fn': 92}",0.031578947368421054,1.0,0.061224489795918366,0.968421052631579,92,92,0.005420188000243797
"(3, 0.5, 4, 5, 100, 50, True, False)",3,0.5,4,5,100,50,True,False,4.158778988793001,0,9.005454097615548,0,1.1678578124153827,0.8205180795399781,0.7758833063965809,"{'tp': 2, 'tn': 285, 'fp': 0, 'fn': 93}",0.021052631578947368,1.0,0.041237113402061855,0.9789473684210527,"{'tp': 2, 'tn': 95, 'fp': 0, 'fn': 93}",0.021052631578947368,1.0,0.041237113402061855,0.9789473684210527,93,94,0.005175215000235767
"(3, 0.5, 4, 5, 100, 50, True, False)",3,0.5,4,5,100,50,True,False,3.7942170811286196,0,3.6805088522863683,0,0.9757299839035041,0.7359175495320477,0.5695262469111674,"{'tp': 1, 'tn': 285, 'fp': 0, 'fn': 94}",0.010526315789473684,1.0,0.020833333333333332,0.9894736842105263,"{'tp': 1, 'tn': 95, 'fp': 0, 'fn': 94}",0.010526315789473684,1.0,0.020833333333333332,0.9894736842105263,94,94,0.005142820999935793
"(3, 0.5, 4, 5, 100, 50, True, False)",3,0.5,4,5,100,50,True,False,5.344187086810818,0,6.133962390579989,0,1.110295728380201,0.9235450355594927,0.7026814224872312,"{'tp': 1, 'tn': 283, 'fp': 2, 'fn': 94}",0.010526315789473684,0.3333333333333333,0.020408163265306124,1.1931062887226758,"{'tp': 3, 'tn': 95, 'fp': 0, 'fn': 92}",0.031578947368421054,1.0,0.061224489795918366,0.968421052631579,92,92,0.0056451239997841185
"(3, 0.5, 4, 5, 100, 50, True, False)",3,0.5,4,5,100,50,True,False,4.423189403149489,0,5.3739670015322805,0,1.0688384104176496,0.8772991856310296,0.6636824819442894,"{'tp': 3, 'tn': 285, 'fp': 0, 'fn': 92}",0.031578947368421054,1.0,0.061224489795918366,0.968421052631579,"{'tp': 3, 'tn': 95, 'fp': 0, 'fn': 92}",0.031578947368421054,1.0,0.061224489795918366,0.968421052631579,92,94,0.005598140000074636
"(3, 0.5, 4, 5, 100, 50, True, False)",3,0.5,4,5,100,50,True,False,3.9017651561804527,0,10.663834133249422,0,1.1917092344038849,0.7909610490360446,0.8025501146776005,"{'tp': 1, 'tn': 283, 'fp': 2, 'fn': 94}",0.010526315789473684,0.3333333333333333,0.020408163265306124,1.1931062887226758,"{'tp': 3, 'tn': 95, 'fp': 0, 'fn': 92}",0.031578947368421054,1.0,0.061224489795918366,0.968421052631579,92,92,0.0053645469997718465
"(3, 0.5, 4, 5, 100, 50, True, False)",3,0.5,4,5,100,50,True,False,4.185401899836434,0,6.031352976393412,0,1.0987206973587567,0.7409158257631756,0.7051573079126372,"{'tp': 4, 'tn': 284, 'fp': 1, 'fn': 91}",0.042105263157894736,0.8,0.07999999999999999,0.9785511365635452,"{'tp': 5, 'tn': 95, 'fp': 0, 'fn': 90}",0.05263157894736842,1.0,0.1,0.9473684210526316,90,92,0.005818120000185445
"(3, 0.5, 4, 5, 500, 11, True, False)",3,0.5,4,5,500,11,True,False,3.6318472838044755,0,4.4658293573324555,0,0.9837335522464196,0.7396567877583312,0.573597822198607,"{'tp': 4, 'tn': 284, 'fp': 1, 'fn': 91}",0.042105263157894736,0.8,0.07999999999999999,0.9785511365635452,"{'tp': 5, 'tn': 95, 'fp': 0, 'fn': 90}",0.05263157894736842,1.0,0.1,0.9473684210526316,90,93,0.006111681999755092
"(3, 0.5, 4, 5, 500, 11, True, False)",3,0.5,4,5,500,11,True,False,3.918194982195523,0,7.285146681534715,0,1.1285103070492897,0.7367658672185821,0.737766521499711,"{'tp': 3, 'tn': 282, 'fp': 3, 'fn': 92}",0.031578947368421054,0.5,0.05940594059405941,1.0898804224225958,"{'tp': 6, 'tn': 95, 'fp': 0, 'fn': 89}",0.06315789473684211,1.0,0.11881188118811882,0.9368421052631579,89,95,0.006160760000057053
"(3, 0.5, 4, 5, 500, 11, True, False)",3,0.5,4,5,500,11,True,False,3.7149362645994755,0,3.608222270225175,0,0.962129778124078,0.7590702516258877,0.5534260047268312,"{'tp': 1, 'tn': 283, 'fp': 2, 'fn': 94}",0.010526315789473684,0.3333333333333333,0.020408163265306124,1.1931062887226758,"{'tp': 3, 'tn': 95, 'fp': 0, 'fn': 92}",0.031578947368421054,1.0,0.061224489795918366,0.968421052631579,92,93,0.005757592999543704
"(3, 0.5, 4, 5, 500, 11, True, False)",3,0.5,4,5,500,11,True,False,3.512841631499279,0,7.086248940326898,0,1.0950732618598293,0.6931861149688044,0.6987394587640273,"{'tp': 2, 'tn': 283, 'fp': 2, 'fn': 93}",0.021052631578947368,0.5,0.04040404040404041,1.0992442631819845,"{'tp': 4, 'tn': 95, 'fp': 0, 'fn': 91}",0.042105263157894736,1.0,0.08080808080808081,0.9578947368421052,91,95,0.0061304619994189125
"(3, 0.5, 4, 5, 500, 11, True, False)",3,0.5,4,5,500,11,True,False,3.8594418536651447,0,11.661341509376951,0,1.2045949391702673,0.7445328228887378,0.8213652978582974,"{'tp': 7, 'tn': 283, 'fp': 2, 'fn': 88}",0.07368421052631578,0.7777777777777778,0.1346153846153846,0.9525983717588633,"{'tp': 9, 'tn': 95, 'fp': 0, 'fn': 86}",0.09473684210526316,1.0,0.17307692307692307,0.9052631578947369,86,92,0.006709558999318688
"(3, 0.5, 4, 5, 500, 11, True, False)",3,0.5,4,5,500,11,True,False,3.888589220180568,0,3.6983970287840355,0,0.9738985170239273,0.7865956063321118,0.5646549526162092,"{'tp': 5, 'tn': 283, 'fp': 2, 'fn': 90}",0.05263157894736842,0.7142857142857143,0.0980392156862745,0.9895148196308031,"{'tp': 7, 'tn': 95, 'fp': 0, 'fn': 88}",0.07368421052631578,1.0,0.1372549019607843,0.9263157894736842,88,93,0.006788794999920356
"(3, 0.5, 4, 5, 500, 11, True, False)",3,0.5,4,5,500,11,True,False,3.4713189089581213,0,6.670182119535925,0,1.105249152952754,0.5928188692305832,0.718452122974569,"{'tp': 4, 'tn': 284, 'fp': 1, 'fn': 91}",0.042105263157894736,0.8,0.07999999999999999,0.9785511365635452,"{'tp': 5, 'tn': 95, 'fp': 0, 'fn': 90}",0.05263157894736842,1.0,0.1,0.9473684210526316,90,92,0.006179051999424701
"(3, 0.5, 4, 5, 500, 11, True, False)",3,0.5,4,5,500,11,True,False,3.3175419171094624,0,3.8273320411953557,0,0.951207285228948,0.6644345495119388,0.5431799791318651,"{'tp': 5, 'tn': 282, 'fp': 3, 'fn': 90}",0.05263157894736842,0.625,0.0970873786407767,1.0188875920373928,"{'tp': 8, 'tn': 95, 'fp': 0, 'fn': 87}",0.08421052631578947,1.0,0.1553398058252427,0.9157894736842105,87,89,0.007391838000330608
"(3, 0.5, 4, 5, 500, 11, True, False)",3,0.5,4,5,500,11,True,False,3.612087065978686,0,9.984401079395035,0,1.1828628071228258,0.7008555135030311,0.7976096554672584,"{'tp': 2, 'tn': 283, 'fp': 2, 'fn': 93}",0.021052631578947368,0.5,0.04040404040404041,1.0992442631819845,"{'tp': 4, 'tn': 95, 'fp': 0, 'fn': 91}",0.042105263157894736,1.0,0.08080808080808081,0.9578947368421052,91,94,0.005953765999947791
"(3, 0.5, 4, 5, 500, 11, True, False)",3,0.5,4,5,500,11,True,False,3.2379546115935844,0,5.828766000800104,0,1.0438777772555288,0.6217375567964489,0.6445721764042528,"{'tp': 3, 'tn': 285, 'fp': 0, 'fn': 92}",0.031578947368421054,1.0,0.061224489795918366,0.968421052631579,"{'tp': 3, 'tn': 95, 'fp': 0, 'fn': 92}",0.031578947368421054,1.0,0.061224489795918366,0.968421052631579,92,94,0.0059824590007337974
"(3, 0.5, 4, 5, 500, 11, True, False)",3,0.5,4,5,500,11,True,False,3.600132072724904,0,5.007978064785157,0,1.027490854164221,0.6787040678576604,0.6258823544998402,"{'tp': 5, 'tn': 283, 'fp': 2, 'fn': 90}",0.05263157894736842,0.7142857142857143,0.0980392156862745,0.9895148196308031,"{'tp': 7, 'tn': 95, 'fp': 0, 'fn': 88}",0.07368421052631578,1.0,0.1372549019607843,0.9263157894736842,88,93,0.006691127000522101
"(3, 0.5, 4, 5, 500, 11, True, False)",3,0.5,4,5,500,11,True,False,3.957925552862324,0,3.741997798774214,0,0.9757052909891037,0.7849748277113406,0.5650597666972247,"{'tp': 5, 'tn': 283, 'fp': 2, 'fn': 90}",0.05263157894736842,0.7142857142857143,0.0980392156862745,0.9895148196308031,"{'tp': 7, 'tn': 95, 'fp': 0, 'fn': 88}",0.07368421052631578,1.0,0.1372549019607843,0.9263157894736842,88,93,0.006765268999515683
"(3, 0.5, 4, 5, 500, 11, True, False)",3,0.5,4,5,500,11,True,False,3.225970496145917,0,4.560596035083034,0,0.9952609811280934,0.626363995295783,0.5936283283085564,"{'tp': 7, 'tn': 285, 'fp': 0, 'fn': 88}",0.07368421052631578,1.0,0.1372549019607843,0.9263157894736842,"{'tp': 7, 'tn': 95, 'fp': 0, 'fn': 88}",0.07368421052631578,1.0,0.1372549019607843,0.9263157894736842,88,90,0.006340038999042008
"(3, 0.5, 4, 5, 500, 11, True, False)",3,0.5,4,5,500,11,True,False,4.047413182641309,0,3.74688663985002,0,0.9771979991070842,0.8294461772526942,0.5658151683762837,"{'tp': 4, 'tn': 285, 'fp': 0, 'fn': 91}",0.042105263157894736,1.0,0.08080808080808081,0.9578947368421052,"{'tp': 4, 'tn': 95, 'fp': 0, 'fn': 91}",0.042105263157894736,1.0,0.08080808080808081,0.9578947368421052,91,93,0.006125854999481817
"(3, 0.5, 4, 5, 500, 11, True, False)",3,0.5,4,5,500,11,True,False,3.4813940474923886,0,7.343079176441647,0,1.1145890681772517,0.6620199193999892,0.724302525370922,"{'tp': 2, 'tn': 283, 'fp': 2, 'fn': 93}",0.021052631578947368,0.5,0.04040404040404041,1.0992442631819845,"{'tp': 4, 'tn': 95, 'fp': 0, 'fn': 91}",0.042105263157894736,1.0,0.08080808080808081,0.9578947368421052,91,93,0.006344786999761709
"(3, 0.5, 4, 5, 500, 11, True, False)",3,0.5,4,5,500,11,True,False,4.1535762874828315,0,4.5863184788797495,0,1.022475358150645,0.7864194722727429,0.614845019928041,"{'tp': 3, 'tn': 282, 'fp': 3, 'fn': 92}",0.031578947368421054,0.5,0.05940594059405941,1.0898804224225958,"{'tp': 6, 'tn': 95, 'fp': 0, 'fn': 89}",0.06315789473684211,1.0,0.11881188118811882,0.9368421052631579,89,93,0.006158735999633791
"(3, 0.5, 4, 5, 500, 11, True, False)",3,0.5,4,5,500,11,True,False,4.320955448647358,0,8.380482540898084,0,1.1371877034502738,0.8467030539942808,0.7374862387502735,"{'tp': 4, 'tn': 283, 'fp': 2, 'fn': 91}",0.042105263157894736,0.6666666666666666,0.0792079207920792,1.0142353957444579,"{'tp': 6, 'tn': 95, 'fp': 0, 'fn': 89}",0.06315789473684211,1.0,0.11881188118811882,0.9368421052631579,89,92,0.006283490998612251
"(3, 0.5, 4, 5, 500, 11, True, False)",3,0.5,4,5,500,11,True,False,3.9183336873115358,0,4.298526252088469,0,0.9953824592247714,0.7613086444862459,0.5853263287520433,"{'tp': 2, 'tn': 284, 'fp': 1, 'fn': 93}",0.021052631578947368,0.6666666666666666,0.04081632653061225,1.0341417026934052,"{'tp': 3, 'tn': 95, 'fp': 0, 'fn': 92}",0.031578947368421054,1.0,0.061224489795918366,0.968421052631579,92,94,0.00641662399902998
"(3, 0.5, 4, 5, 500, 11, True, False)",3,0.5,4,5,500,11,True,False,4.026186260697063,0,3.9597195023509433,0,0.9928202054419207,0.8518044685690497,0.5824921568288255,"{'tp': 3, 'tn': 285, 'fp': 0, 'fn': 92}",0.031578947368421054,1.0,0.061224489795918366,0.968421052631579,"{'tp': 3, 'tn': 95, 'fp': 0, 'fn': 92}",0.031578947368421054,1.0,0.061224489795918366,0.968421052631579,92,94,0.005920884001170634
"(3, 0.5, 4, 5, 500, 11, True, False)",3,0.5,4,5,500,11,True,False,3.4720972833036474,0,4.510527170184364,0,1.010008867567317,0.6411490287613786,0.610817841173938,"{'tp': 6, 'tn': 283, 'fp': 2, 'fn': 89}",0.06315789473684211,0.75,0.11650485436893204,0.969625252452671,"{'tp': 8, 'tn': 95, 'fp': 0, 'fn': 87}",0.08421052631578947,1.0,0.1553398058252427,0.9157894736842105,87,92,0.006683868001346127
"(3, 0.5, 4, 5, 500, 20, True, False)",3,0.5,4,5,500,20,True,False,3.7230560815317277,0,4.279522764215491,0,1.0007679961410934,0.7408725553002061,0.5961264439146554,"{'tp': 5, 'tn': 285, 'fp': 0, 'fn': 90}",0.05263157894736842,1.0,0.1,0.9473684210526316,"{'tp': 5, 'tn': 95, 'fp': 0, 'fn': 90}",0.05263157894736842,1.0,0.1,0.9473684210526316,90,92,0.00813883299997542
"(3, 0.5, 4, 5, 500, 20, True, False)",3,0.5,4,5,500,20,True,False,3.865637390581321,0,4.719202328849148,0,1.0229478548425877,0.7644140101156828,0.6178123547887238,"{'tp': 2, 'tn': 284, 'fp': 1, 'fn': 93}",0.021052631578947368,0.6666666666666666,0.04081632653061225,1.0341417026934052,"{'tp': 3, 'tn': 95, 'fp': 0, 'fn': 92}",0.031578947368421054,1.0,0.061224489795918366,0.968421052631579,92,93,0.006912503000421566
"(3, 0.5, 4, 5, 500, 20, True, False)",3,0.5,4,5,500,20,True,False,3.8862993527204712,0,3.5180337118461913,0,0.9681002405015836,0.8039621018892674,0.5590823816274781,"{'tp': 3, 'tn': 285, 'fp': 0, 'fn': 92}",0.031578947368421054,1.0,0.061224489795918366,0.968421052631579,"{'tp': 3, 'tn': 95, 'fp': 0, 'fn': 92}",0.031578947368421054,1.0,0.061224489795918366,0.968421052631579,92,94,0.0077559110013680765
"(3, 0.5, 4, 5, 500, 20, True, False)",3,0.5,4,5,500,20,True,False,4.129943625359708,0,3.868467791010865,0,0.9828108566866482,0.8121539820540052,0.5704732895034811,"{'tp': 8, 'tn': 283, 'fp': 2, 'fn': 87}",0.08421052631578947,0.8,0.15238095238095237,0.9373741836165551,"{'tp': 10, 'tn': 95, 'fp': 0, 'fn': 85}",0.10526315789473684,1.0,0.1904761904761905,0.8947368421052632,85,92,0.008971350000138045
"(3, 0.5, 4, 5, 500, 20, True, False)",3,0.5,4,5,500,20,True,False,4.164078065417576,0,3.901365870829826,0,0.9753356520155001,0.9053808715388376,0.5591224006224484,"{'tp': 5, 'tn': 285, 'fp': 0, 'fn': 90}",0.05263157894736842,1.0,0.1,0.9473684210526316,"{'tp': 5, 'tn': 95, 'fp': 0, 'fn': 90}",0.05263157894736842,1.0,0.1,0.9473684210526316,90,94,0.007832355999198626
"(3, 0.5, 4, 5, 500, 20, True, False)",3,0.5,4,5,500,20,True,False,4.172827190436845,0,4.031226147891245,0,0.9947302929400537,0.8588972842314959,0.5826700190567422,"{'tp': 4, 'tn': 285, 'fp': 0, 'fn': 91}",0.042105263157894736,1.0,0.08080808080808081,0.9578947368421052,"{'tp': 4, 'tn': 95, 'fp': 0, 'fn': 91}",0.042105263157894736,1.0,0.08080808080808081,0.9578947368421052,91,93,0.0075563859991234494
"(3, 0.5, 4, 5, 500, 20, True, False)",3,0.5,4,5,500,20,True,False,3.1042305655643587,0,3.9889931473887037,0,0.95959517106905,0.6017045358683102,0.5563132189476113,"{'tp': 5, 'tn': 284, 'fp': 1, 'fn': 90}",0.05263157894736842,0.8333333333333334,0.099009900990099,0.9619172017307592,"{'tp': 6, 'tn': 95, 'fp': 0, 'fn': 89}",0.06315789473684211,1.0,0.11881188118811882,0.9368421052631579,89,92,0.007355186000495451
"(3, 0.5, 4, 5, 500, 20, True, False)",3,0.5,4,5,500,20,True,False,4.023846011729886,0,6.23532612722598,0,1.093126201611796,0.6546252676308489,0.6985440314324155,"{'tp': 4, 'tn': 282, 'fp': 3, 'fn': 91}",0.042105263157894736,0.5714285714285714,0.0784313725490196,1.0493978255445173,"{'tp': 7, 'tn': 95, 'fp': 0, 'fn': 88}",0.07368421052631578,1.0,0.1372549019607843,0.9263157894736842,88,91,0.007178699001087807
"(3, 0.5, 4, 5, 500, 20, True, False)",3,0.5,4,5,500,20,True,False,3.3979615868261606,0,4.456719525714868,0,0.9904088946836934,0.6682259065457434,0.5858411637228973,"{'tp': 2, 'tn': 283, 'fp': 2, 'fn': 93}",0.021052631578947368,0.5,0.04040404040404041,1.0992442631819845,"{'tp': 4, 'tn': 95, 'fp': 0, 'fn': 91}",0.042105263157894736,1.0,0.08080808080808081,0.9578947368421052,91,92,0.0069374969989439705
"(3, 0.5, 4, 5, 500, 20, True, False)",3,0.5,4,5,500,20,True,False,3.740911238555498,0,3.546287138204733,0,0.9655966773621095,0.7330952892278711,0.5588500570596489,"{'tp': 3, 'tn': 284, 'fp': 1, 'fn': 92}",0.031578947368421054,0.75,0.06060606060606061,1.000169653198924,"{'tp': 4, 'tn': 95, 'fp': 0, 'fn': 91}",0.042105263157894736,1.0,0.08080808080808081,0.9578947368421052,91,93,0.007837241999368416
"(3, 0.5, 4, 5, 500, 20, True, False)",3,0.5,4,5,500,20,True,False,3.6727228053405043,0,4.277117034647452,0,0.980766830106129,0.6848172920101351,0.5719454729496065,"{'tp': 6, 'tn': 284, 'fp': 1, 'fn': 89}",0.06315789473684211,0.8571428571428571,0.11764705882352942,0.9476715113683708,"{'tp': 7, 'tn': 95, 'fp': 0, 'fn': 88}",0.07368421052631578,1.0,0.1372549019607843,0.9263157894736842,88,93,0.008605530998465838
"(3, 0.5, 4, 5, 500, 20, True, False)",3,0.5,4,5,500,20,True,False,3.5278675503267247,0,4.50387652924205,0,1.0032367951543004,0.6859694779038671,0.5998614753672848,"{'tp': 3, 'tn': 284, 'fp': 1, 'fn': 92}",0.031578947368421054,0.75,0.06060606060606061,1.000169653198924,"{'tp': 4, 'tn': 95, 'fp': 0, 'fn': 91}",0.042105263157894736,1.0,0.08080808080808081,0.9578947368421052,91,94,0.007070420000673039
"(3, 0.5, 4, 5, 500, 20, True, False)",3,0.5,4,5,500,20,True,False,4.441986167183585,0,5.7837273167738035,0,1.0764515718247838,0.6817290685243441,0.6754217254537624,"{'tp': 6, 'tn': 284, 'fp': 1, 'fn': 89}",0.06315789473684211,0.8571428571428571,0.11764705882352942,0.9476715113683708,"{'tp': 7, 'tn': 95, 'fp': 0, 'fn': 88}",0.07368421052631578,1.0,0.1372549019607843,0.9263157894736842,88,92,0.008751159999519587
"(3, 0.5, 4, 5, 500, 20, True, False)",3,0.5,4,5,500,20,True,False,4.213623185268655,0,22.908785277910138,0,1.4605582328285147,0.7701013235458548,1.163047275466089,"{'tp': 4, 'tn': 283, 'fp': 2, 'fn': 91}",0.042105263157894736,0.6666666666666666,0.0792079207920792,1.0142353957444579,"{'tp': 6, 'tn': 95, 'fp': 0, 'fn': 89}",0.06315789473684211,1.0,0.11881188118811882,0.9368421052631579,89,92,0.008508840001013596
"(3, 0.5, 4, 5, 500, 20, True, False)",3,0.5,4,5,500,20,True,False,4.076020867038796,0,4.607147414028184,0,1.0207788300293879,0.7147892347711859,0.6152896876266571,"{'tp': 4, 'tn': 283, 'fp': 2, 'fn': 91}",0.042105263157894736,0.6666666666666666,0.0792079207920792,1.0142353957444579,"{'tp': 6, 'tn': 95, 'fp': 0, 'fn': 89}",0.06315789473684211,1.0,0.11881188118811882,0.9368421052631579,89,90,0.008188051999240997
"(3, 0.5, 4, 5, 500, 20, True, False)",3,0.5,4,5,500,20,True,False,3.7583655114290644,0,6.706342920645536,0,1.0767205111822018,0.7554139659870784,0.6748660676100402,"{'tp': 4, 'tn': 284, 'fp': 1, 'fn': 91}",0.042105263157894736,0.8,0.07999999999999999,0.9785511365635452,"{'tp': 5, 'tn': 95, 'fp': 0, 'fn': 90}",0.05263157894736842,1.0,0.1,0.9473684210526316,90,93,0.007920598998680362
