config_id,mods,density,n_vars,k,n_traj,traj_length,do_proba_learner,do_skeleton_learner,do_KLearner,klPQ,errorPQ,klQP,errorQP,hellinger,bhattacharya,jensen-shannon,learning_time
"(2, 0.1, 3, 3, 1000, 30, True, False, False)",2,0.1,3,3,1000,30,True,False,False,-0.07760529869285279,0,0.42394451391621624,0,0.244063891366428,0.11923379457086562,0.042651564028060765,0.009169189999738592
"(2, 0.1, 3, 3, 1000, 50, True, False, False)",2,0.1,3,3,1000,50,True,False,False,0.013719327964958816,0,0.012458600642274843,0,0.06718361019851112,0.0022593691930618393,0.003239932663410619,0.02318964100049925
"(2, 0.1, 3, 3, 1000, 50, True, False, False)",2,0.1,3,3,1000,50,True,False,False,-0.012298610188296154,0,0.25990908182113226,0,0.20399359420704172,0.07574546020544883,0.029186917320543952,0.008196827000574558
"(2, 0.1, 3, 3, 1000, 50, True, False, False)",2,0.1,3,3,1000,50,True,False,False,0.062156828357884455,0,0.07339903542695697,0,0.14953388752043037,0.01723648623557732,0.015434104237456298,0.011271265999312163
"(2, 0.1, 3, 3, 1000, 50, True, False, False)",2,0.1,3,3,1000,50,True,False,False,0.05876357925143527,0,-0.021185831310829805,0,0.08060629238713042,-0.010581167470412493,0.004676607115324709,0.01621094899928721
"(2, 0.1, 3, 3, 1000, 50, True, False, False)",2,0.1,3,3,1000,50,True,False,False,0.004995778981295354,0,0.005051371946281439,0,0.04171697813821856,0.0008705319354891796,0.00125483825094816,0.01586840799973288
"(2, 0.1, 3, 3, 1000, 50, True, False, False)",2,0.1,3,3,1000,50,True,False,False,-0.06709003246864255,0,0.5734206086504391,0,0.2926158599347488,0.15868385496365833,0.060328629926955396,0.015388865998829715
"(2, 0.1, 3, 3, 1000, 50, True, False, False)",2,0.1,3,3,1000,50,True,False,False,0.0033709616770002237,0,0.003339769541708668,0,0.03409689732816703,0.0005814682235893487,0.0008384337051918004,0.01363733099969977
"(2, 0.1, 3, 3, 1000, 50, True, False, False)",2,0.1,3,3,1000,50,True,False,False,0.0053908759765408905,0,0.005400625588278049,0,0.0432375073444152,0.000935178163498792,0.001348155274749931,0.0151009500004875
"(2, 0.1, 3, 3, 1000, 50, True, False, False)",2,0.1,3,3,1000,50,True,False,False,0.006232032959625505,0,0.006189057311576548,0,0.0463831736436838,0.001076278378470362,0.0015511773276995792,0.013955153999631875
"(2, 0.1, 3, 3, 1000, 50, True, False, False)",2,0.1,3,3,1000,50,True,False,False,0.006209483411681985,0,0.006222455959731627,0,0.0464047344922743,0.0010772797491644627,0.001552707002031375,0.015202314998532529
"(2, 0.1, 3, 3, 1000, 50, True, False, False)",2,0.1,3,3,1000,50,True,False,False,0.010180669071590629,0,0.010271532768483131,0,0.05950865647791385,0.0017722095339595516,0.0025524680438727574,0.008429592999164015
"(2, 0.1, 3, 3, 1000, 50, True, False, False)",2,0.1,3,3,1000,50,True,False,False,0.09548890536377666,0,0.009131860269214889,0,0.13445709834083153,-0.006057055194283783,0.01300478189993677,0.009250883998902282
"(2, 0.1, 3, 3, 1000, 50, True, False, False)",2,0.1,3,3,1000,50,True,False,False,0.026837664895275865,0,0.017181811568033417,0,0.0872170349403798,0.0021041303192411453,0.005472059699641818,0.014854043000013917
"(2, 0.1, 3, 3, 1000, 50, True, False, False)",2,0.1,3,3,1000,50,True,False,False,0.004978414660571674,0,0.005013713054427326,0,0.041600783085195464,0.0008656871756902081,0.0012477497754595482,0.015484486000787001
"(2, 0.1, 3, 3, 1000, 50, True, False, False)",2,0.1,3,3,1000,50,True,False,False,0.07329016234737365,0,0.5864141746408548,0,0.32386041920916714,0.11316242600808152,0.07017377300774455,0.010470151000845362
"(2, 0.1, 3, 3, 1000, 50, True, False, False)",2,0.1,3,3,1000,50,True,False,False,0.19486047713688168,0,0.050436196842241585,0,0.20449210892796768,-0.007780633692368469,0.02969335777899266,0.013288337000631145
"(2, 0.1, 3, 3, 1000, 50, True, False, False)",2,0.1,3,3,1000,50,True,False,False,0.0056997477336738715,0,0.005758990166367839,0,0.044549247886858746,0.0009928104168472165,0.0014308830538539439,0.014668214000266744
"(2, 0.1, 3, 3, 1000, 50, True, False, False)",2,0.1,3,3,1000,50,True,False,False,0.00767036107827247,0,0.00781660987417018,0,0.051786426790701605,0.001341816833567021,0.0019332002822091097,0.020073601001058705
"(2, 0.1, 3, 3, 1000, 50, True, False, False)",2,0.1,3,3,1000,50,True,False,False,0.013174241049809061,0,0.013150199879044235,0,0.06739509342582388,0.002361833086822922,0.0032631814860817265,0.021168149000004632
"(2, 0.1, 3, 3, 1000, 50, True, False, False)",2,0.1,3,3,1000,50,True,False,False,0.0053404664174383065,0,0.005536332444729738,0,0.04339188742295942,0.0009418713686745763,0.0013567949398496882,0.014923173999704886
"(2, 0.1, 3, 3, 1000, 70, True, False, False)",2,0.1,3,3,1000,70,True,False,False,0.010262525287119694,0,0.010075952417220441,0,0.05933713625054932,0.001761999278608642,0.002537279407262617,0.014461986000242177
"(2, 0.1, 3, 3, 1000, 70, True, False, False)",2,0.1,3,3,1000,70,True,False,False,0.29301056047142915,0,-0.02212591558255692,0,0.2148390667279882,-0.032392573260146065,0.03276654245113562,0.012722505000056117
"(2, 0.1, 3, 3, 1000, 70, True, False, False)",2,0.1,3,3,1000,70,True,False,False,0.0053997383720938005,0,0.005649315693035484,0,0.043720100197004744,0.00095618057559619,0.0013765283664651591,0.025875540000924957
"(2, 0.1, 3, 3, 1000, 70, True, False, False)",2,0.1,3,3,1000,70,True,False,False,0.008454158180222793,0,0.008533932413246752,0,0.05423832785392575,0.0014719809367660633,0.0021206069774581246,0.01284616399971128
"(2, 0.1, 3, 3, 1000, 70, True, False, False)",2,0.1,3,3,1000,70,True,False,False,0.0031544961955683724,0,0.0031208647814826235,0,0.032972001682049376,0.0005437242386974925,0.0007840102162376792,0.018055353000818286
"(2, 0.1, 3, 3, 1000, 70, True, False, False)",2,0.1,3,3,1000,70,True,False,False,0.004580960924413474,0,0.004561661903161913,0,0.039796325128776615,0.0007921874445094344,0.0011420372819769785,0.0212530289991264
"(2, 0.1, 3, 3, 1000, 70, True, False, False)",2,0.1,3,3,1000,70,True,False,False,-0.04507170945847866,0,0.6632489150699372,0,0.32052764157225583,0.17144333194049416,0.07130091858987112,0.02658069599965529
"(2, 0.1, 3, 3, 1000, 70, True, False, False)",2,0.1,3,3,1000,70,True,False,False,0.5876063154304001,0,0.014446118057847838,0,0.3189946653132185,-0.03525605913339186,0.07166357187890009,0.015593603000525036
"(2, 0.1, 3, 3, 1000, 70, True, False, False)",2,0.1,3,3,1000,70,True,False,False,0.0025710679879861623,0,0.0025759617795112245,0,0.02986130988057825,0.00044594833407045993,0.0006430695058417616,0.019744422999792732
"(2, 0.1, 3, 3, 1000, 70, True, False, False)",2,0.1,3,3,1000,70,True,False,False,0.846335803503271,0,-0.10684399145653325,0,0.3533922916548515,-0.0852996652543406,0.08789603718427823,0.022302117000435828
"(2, 0.1, 3, 3, 1000, 70, True, False, False)",2,0.1,3,3,1000,70,True,False,False,0.4409340968876304,0,0.16769495347394484,0,0.31463547874812825,-0.013736447800008553,0.06765397331334039,0.020411466999576078
"(2, 0.1, 3, 3, 1000, 70, True, False, False)",2,0.1,3,3,1000,70,True,False,False,0.003875474158888675,0,0.003910806421151207,0,0.036727224293503044,0.0006746720421608813,0.0009727506693157154,0.015979243000401766
"(2, 0.1, 3, 3, 1000, 70, True, False, False)",2,0.1,3,3,1000,70,True,False,False,0.0041643216251973205,0,0.0041086645354501995,0,0.03785578637918392,0.0007167871117058283,0.0010333466916706132,0.014771739000934758
"(2, 0.1, 3, 3, 1000, 70, True, False, False)",2,0.1,3,3,1000,70,True,False,False,0.01030266606163536,0,0.009999237784249555,0,0.059275464975507515,0.0017583353399597905,0.002531302559754083,0.016829358999530086
"(2, 0.1, 3, 3, 1000, 70, True, False, False)",2,0.1,3,3,1000,70,True,False,False,0.018271990631637706,0,0.009639180316469268,0,0.06552586085442236,0.0021491269401689274,0.002822521654919377,0.015148964001127752
"(2, 0.1, 3, 3, 1000, 70, True, False, False)",2,0.1,3,3,1000,70,True,False,False,-0.04586497610092856,0,0.06990838263930059,0,0.06451960374933624,0.022372908211559454,0.0030002032961898907,0.010336287999962224
"(2, 0.1, 3, 3, 1000, 70, True, False, False)",2,0.1,3,3,1000,70,True,False,False,0.009380861641244756,0,0.009363169252376815,0,0.056971513167715065,0.0016241949471057626,0.002339632547414167,0.01337053000133892
"(2, 0.1, 3, 3, 1000, 70, True, False, False)",2,0.1,3,3,1000,70,True,False,False,0.002741903632977428,0,0.002654421538937715,0,0.03056978407225264,0.0004673650471433158,0.0006736756854957199,0.01828123300037987
"(2, 0.1, 3, 3, 1000, 70, True, False, False)",2,0.1,3,3,1000,70,True,False,False,0.06875554808971701,0,-0.019885783907346258,0,0.09184755827230072,-0.011309040787867028,0.00606213741243041,0.0179943210005149
"(2, 0.1, 3, 3, 1000, 70, True, False, False)",2,0.1,3,3,1000,70,True,False,False,0.0032394166090493107,0,0.003369569293324305,0,0.033831278031225404,0.0005724414999897151,0.0008251223648094187,0.011322116000883398
"(2, 0.1, 3, 3, 1500, 10, True, False, False)",2,0.1,3,3,1500,10,True,False,False,0.0019749307476030382,0,0.0019937382728436926,0,0.026221682604470418,0.00034384742805682647,0.0004958798758858407,0.019228054999985034
"(2, 0.1, 3, 3, 1500, 10, True, False, False)",2,0.1,3,3,1500,10,True,False,False,0.004476368714521951,0,0.004430411246925831,0,0.03927908078898367,0.0007717207937204639,0.0011125097332943595,0.01274096700035443
"(2, 0.1, 3, 3, 1500, 10, True, False, False)",2,0.1,3,3,1500,10,True,False,False,0.002300507700669156,0,0.002289998130649224,0,0.028201607036925754,0.00039774440955431636,0.0005736064092458809,0.006582501999218948
"(2, 0.1, 3, 3, 1500, 10, True, False, False)",2,0.1,3,3,1500,10,True,False,False,0.005701207496465242,0,0.005771912977347745,0,0.044578326956569624,0.000994107578364719,0.0014328237739679442,0.008661302999826148
"(2, 0.1, 3, 3, 1500, 10, True, False, False)",2,0.1,3,3,1500,10,True,False,False,0.0014096558850365923,0,0.0014011315928015233,0,0.022068111477842555,0.00024353042322715473,0.0003512463084382013,0.007718228000157978
"(2, 0.1, 3, 3, 1500, 10, True, False, False)",2,0.1,3,3,1500,10,True,False,False,0.006463146927091713,0,0.00617950953135833,0,0.04678491764228672,0.0010950135679844441,0.00157748624027084,0.009623104000638705
"(2, 0.1, 3, 3, 1500, 10, True, False, False)",2,0.1,3,3,1500,10,True,False,False,0.004238823552575238,0,0.004306187641490771,0,0.038471567314654134,0.0007403047037418703,0.0010671519813767818,0.020482689000346
"(2, 0.1, 3, 3, 1500, 10, True, False, False)",2,0.1,3,3,1500,10,True,False,False,0.46710358831674736,0,0.04279848409045009,0,0.2861205809679068,-0.04619142638098047,0.055580517917827504,0.015275685000233352
"(2, 0.1, 3, 3, 1500, 10, True, False, False)",2,0.1,3,3,1500,10,True,False,False,0.28213539650959274,0,0.23474290991455465,0,0.29522754670924367,0.04368088568036159,0.06129539925998943,0.013901899999837042
"(2, 0.1, 3, 3, 1500, 10, True, False, False)",2,0.1,3,3,1500,10,True,False,False,0.003438054940147595,0,0.00346546374037336,0,0.034582515284327604,0.0005981540401599294,0.0008624521052794897,0.00994927200008533
"(2, 0.1, 3, 3, 1500, 10, True, False, False)",2,0.1,3,3,1500,10,True,False,False,0.011992634831427491,0,0.012638904778371665,0,0.06528377240105396,0.002369274864226373,0.0030698066070364025,0.01859354199950758
"(2, 0.1, 3, 3, 1500, 10, True, False, False)",2,0.1,3,3,1500,10,True,False,False,0.2513466701605114,0,0.07057446334575684,0,0.2342953284468538,-0.00834678514945746,0.03898807144739223,0.008986587999970652
"(2, 0.1, 3, 3, 1500, 10, True, False, False)",2,0.1,3,3,1500,10,True,False,False,0.003834321216688391,0,0.003829866241804422,0,0.03643819921399938,0.0006640916410281302,0.0009575041314158785,0.028829244000007748
"(2, 0.1, 3, 3, 1500, 10, True, False, False)",2,0.1,3,3,1500,10,True,False,False,0.0032336630885212705,0,0.0031532562218988063,0,0.03325783646670596,0.0005531948272698543,0.0007973782188810535,0.011746821000997443
"(2, 0.1, 3, 3, 1500, 10, True, False, False)",2,0.1,3,3,1500,10,True,False,False,0.0016272786686138971,0,0.0016158361447803434,0,0.02370444351887612,0.00028098979520478444,0.00040526196222942555,0.009993576000852045
"(2, 0.1, 3, 3, 1500, 10, True, False, False)",2,0.1,3,3,1500,10,True,False,False,0.057563993930059794,0,0.20680617442952257,0,0.21253024445781396,0.048573569862856804,0.03213526392279512,0.007385412998701213
"(2, 0.1, 3, 3, 1500, 10, True, False, False)",2,0.1,3,3,1500,10,True,False,False,0.22461706123913774,0,0.4249007293116685,0,0.32701751614238445,0.11197454690187313,0.07371401434895027,0.013981637999677332
"(2, 0.1, 3, 3, 1500, 10, True, False, False)",2,0.1,3,3,1500,10,True,False,False,0.27995271957832685,0,0.2996553654051445,0,0.3119004494541563,0.03967141145078241,0.06810193828231101,0.013307650000569993
"(2, 0.1, 3, 3, 1500, 10, True, False, False)",2,0.1,3,3,1500,10,True,False,False,0.008866212673896444,0,0.008922957318470856,0,0.05550263111193897,0.001541458467070556,0.0022206401914333374,0.009781784001461347
"(2, 0.1, 3, 3, 1500, 10, True, False, False)",2,0.1,3,3,1500,10,True,False,False,0.006094590737669774,0,0.005456276974028742,0,0.04463631536979902,0.0009966968622344922,0.0014307119302150344,0.012550011999337585
"(2, 0.1, 3, 3, 1500, 30, True, False, False)",2,0.1,3,3,1500,30,True,False,False,0.002867293926366616,0,0.002863357916815181,0,0.03150941734646794,0.0004965449487980015,0.0007160388450037801,0.013495381001121132
"(2, 0.1, 3, 3, 1500, 30, True, False, False)",2,0.1,3,3,1500,30,True,False,False,0.4922054829853662,0,0.008410789590589562,0,0.2862077058706471,-0.02469314856985377,0.056060097766997385,0.02366456100025971
"(2, 0.1, 3, 3, 1500, 30, True, False, False)",2,0.1,3,3,1500,30,True,False,False,0.47955474000501874,0,-0.0969941672017141,0,0.25329656520583504,-0.06757125005954828,0.044955879512972925,0.01646329200048058
"(2, 0.1, 3, 3, 1500, 30, True, False, False)",2,0.1,3,3,1500,30,True,False,False,0.016965438987397084,0,0.009373362410354502,0,0.06747181656864489,0.000854380822183928,0.0032755188918185286,0.01042493199929595
"(2, 0.1, 3, 3, 1500, 30, True, False, False)",2,0.1,3,3,1500,30,True,False,False,-0.15327725590786156,0,0.5383530102782665,0,0.255220196669785,0.15311196017410453,0.04590991927675575,0.015255618998708087
"(2, 0.1, 3, 3, 1500, 30, True, False, False)",2,0.1,3,3,1500,30,True,False,False,0.006036345424894582,0,0.006290201341384182,0,0.046186784474435465,0.0010671787627917304,0.0015367829697874146,0.010894185999859474
"(2, 0.1, 3, 3, 1500, 30, True, False, False)",2,0.1,3,3,1500,30,True,False,False,0.1271964257603077,0,0.13512380766355583,0,0.21256572530418044,0.022964033010073315,0.03240178299162563,0.01663739799914765
"(2, 0.1, 3, 3, 1500, 30, True, False, False)",2,0.1,3,3,1500,30,True,False,False,0.051664025433317426,0,0.14973834182072232,0,0.18605674331098948,0.03273848924519286,0.024772200212786276,0.014984757001002436
"(2, 0.1, 3, 3, 1500, 30, True, False, False)",2,0.1,3,3,1500,30,True,False,False,0.23216137365342399,0,0.19144886885106652,0,0.2683922013809343,0.02157278235221849,0.05104466509840647,0.01028445100018871
"(2, 0.1, 3, 3, 1500, 30, True, False, False)",2,0.1,3,3,1500,30,True,False,False,0.003133488608297011,0,0.00315548403016671,0,0.03300785494272967,0.0005449076791864985,0.0007857215285871392,0.03783275700152444
"(2, 0.1, 3, 3, 1500, 30, True, False, False)",2,0.1,3,3,1500,30,True,False,False,0.0013157523193897045,0,0.0013190375908570696,0,0.02136654543896167,0.00022829068833544403,0.00032928377761026853,0.022690206000334
"(2, 0.1, 3, 3, 1500, 30, True, False, False)",2,0.1,3,3,1500,30,True,False,False,0.28195510287947395,0,0.08082245668062274,0,0.24953933598534866,-0.003694740993986546,0.044501445434311365,0.017160925001007854
"(2, 0.1, 3, 3, 1500, 30, True, False, False)",2,0.1,3,3,1500,30,True,False,False,-0.01875382209694942,0,0.41329860501190174,0,0.25342555087906043,0.09719435469593782,0.043781082639647646,0.023386816999845905
"(2, 0.1, 3, 3, 1500, 30, True, False, False)",2,0.1,3,3,1500,30,True,False,False,0.004265087148702489,0,0.004239348115059953,0,0.03838270047871386,0.0007368872827759311,0.0010623700424089823,0.01414430000113498
"(2, 0.1, 3, 3, 1500, 30, True, False, False)",2,0.1,3,3,1500,30,True,False,False,0.006173987111782366,0,0.006173719705798827,0,0.046248839274287364,0.001070049866319729,0.0015423971613223513,0.021789192000142066
"(2, 0.1, 3, 3, 1500, 30, True, False, False)",2,0.1,3,3,1500,30,True,False,False,0.003260473601479793,0,0.003245468214760337,0,0.03357278203180197,0.0005637247095984353,0.000812864738845995,0.013078018000669545
"(2, 0.1, 3, 3, 1500, 30, True, False, False)",2,0.1,3,3,1500,30,True,False,False,0.03267366200936664,0,0.009456530274085745,0,0.08504475393598797,-0.00045345018712215777,0.005170084902234847,0.02691168000092148
"(2, 0.1, 3, 3, 1500, 30, True, False, False)",2,0.1,3,3,1500,30,True,False,False,0.013017999674333819,0,0.012737319067300228,0,0.06677008429496477,0.0022316102693411234,0.0032124869936635547,0.013722218000111752
"(2, 0.1, 3, 3, 1500, 30, True, False, False)",2,0.1,3,3,1500,30,True,False,False,0.4587561177445556,0,0.17909293081380556,0,0.3199008014455222,0.029363327790493696,0.06913861719316636,0.017499826999483048
"(2, 0.1, 3, 3, 1500, 30, True, False, False)",2,0.1,3,3,1500,30,True,False,False,0.02036858416254662,0,0.04087792225254432,0,0.10262625973321239,0.008148323107587577,0.007540328618352715,0.012585730000864714
"(2, 0.1, 3, 3, 1500, 50, True, False, False)",2,0.1,3,3,1500,50,True,False,False,0.5417778139987218,0,-0.23892663621439267,0,0.2273579318228076,-0.09777777089543165,0.036742650694017005,0.019713968000360182
"(2, 0.1, 3, 3, 1500, 50, True, False, False)",2,0.1,3,3,1500,50,True,False,False,0.0025432186733525598,0,0.002581066737383118,0,0.029793752417572428,0.00044393236495287214,0.0006400983703269129,0.02748924099978467
"(2, 0.1, 3, 3, 1500, 50, True, False, False)",2,0.1,3,3,1500,50,True,False,False,0.6369408515821208,0,0.566355266307903,0,0.4405927750254823,0.11071737812377667,0.13143553138633257,0.015393834999485989
"(2, 0.1, 3, 3, 1500, 50, True, False, False)",2,0.1,3,3,1500,50,True,False,False,0.002138613827316407,0,0.002147326827316611,0,0.02725003543338715,0.00037135115786729006,0.0005355515084955723,0.0238603179986967
"(2, 0.1, 3, 3, 1500, 50, True, False, False)",2,0.1,3,3,1500,50,True,False,False,0.0020374119364465855,0,0.0020242074667661397,0,0.026527641519162565,0.00035191979879327536,0.0005075448650044189,0.021031041998867295
"(2, 0.1, 3, 3, 1500, 50, True, False, False)",2,0.1,3,3,1500,50,True,False,False,0.2960649740172538,0,0.5520317418756349,0,0.37153285452114976,0.09322222614808764,0.09432302014818549,0.014035850999789545
"(2, 0.1, 3, 3, 1500, 50, True, False, False)",2,0.1,3,3,1500,50,True,False,False,0.004238804037976293,0,0.004155713360353228,0,0.03813294703084416,0.0007273252615329661,0.0010485400523898892,0.013265768999190186
"(2, 0.1, 3, 3, 1500, 50, True, False, False)",2,0.1,3,3,1500,50,True,False,False,0.0017117427363906625,0,0.001714292887176668,0,0.024364174413808233,0.0002968505531992774,0.0004281480937247197,0.03315686799942341
"(2, 0.1, 3, 3, 1500, 50, True, False, False)",2,0.1,3,3,1500,50,True,False,False,0.04650821560349173,0,0.05492008759157599,0,0.1319940618504292,0.0091625320414977,0.012460323464859115,0.019897129999662866
"(2, 0.1, 3, 3, 1500, 50, True, False, False)",2,0.1,3,3,1500,50,True,False,False,0.0046022613253719254,0,0.004711474233845129,0,0.04016368524462924,0.0008068862513890376,0.0011630270997271546,0.013484880000760313
"(2, 0.1, 3, 3, 1500, 50, True, False, False)",2,0.1,3,3,1500,50,True,False,False,0.011781942769602191,0,0.011391274245661867,0,0.063317621578298,0.0020065724217621637,0.0028873123373199775,0.031585143000484095
"(2, 0.1, 3, 3, 1500, 50, True, False, False)",2,0.1,3,3,1500,50,True,False,False,0.015017955395645745,0,0.012454362425790347,0,0.0689147016155749,0.0018493204353244607,0.0034177390676059867,0.014608692999900086
"(2, 0.1, 3, 3, 1500, 50, True, False, False)",2,0.1,3,3,1500,50,True,False,False,0.1814760484367475,0,0.09747683091711183,0,0.2159122782055752,0.015124569224291352,0.03258303874577665,0.018535260000135168
"(2, 0.1, 3, 3, 1500, 50, True, False, False)",2,0.1,3,3,1500,50,True,False,False,0.004182847600186627,0,0.0044636950070824745,0,0.038676923214870755,0.0007482320504822378,0.0010773274504171592,0.023430930999893462
"(2, 0.1, 3, 3, 1500, 50, True, False, False)",2,0.1,3,3,1500,50,True,False,False,0.09353582774429699,0,0.4851136293001217,0,0.31011337153367974,0.10415907133592649,0.06673624774740046,0.016781062999143614
"(2, 0.1, 3, 3, 1500, 50, True, False, False)",2,0.1,3,3,1500,50,True,False,False,0.943203272792663,0,0.1997841387469782,0,0.40187609903491517,-0.09558465190975503,0.10443230240931048,0.02509708599973237
"(2, 0.1, 3, 3, 1500, 50, True, False, False)",2,0.1,3,3,1500,50,True,False,False,0.03373545020445136,0,6.1620920418122005e-06,0,0.0764001672760789,-0.00286570436540309,0.004203336011981014,0.03737354099939694
"(2, 0.1, 3, 3, 1500, 50, True, False, False)",2,0.1,3,3,1500,50,True,False,False,0.004703085528609853,0,0.004681406045039012,0,0.04032061764105292,0.0008132066664074355,0.0011724035180331843,0.014278788001320208
"(2, 0.1, 3, 3, 1500, 50, True, False, False)",2,0.1,3,3,1500,50,True,False,False,0.004725986130718925,0,0.004512839845422957,0,0.03999716664489859,0.0008002067498483912,0.0011531340017920805,0.015294002001610352
"(2, 0.1, 3, 3, 1500, 50, True, False, False)",2,0.1,3,3,1500,50,True,False,False,0.006935985424169712,0,0.006957993378889147,0,0.049052050164909274,0.0012037760604525398,0.001734529206465103,0.013230710999778239
"(2, 0.1, 3, 3, 1500, 70, True, False, False)",2,0.1,3,3,1500,70,True,False,False,0.0023760183016613254,0,0.002336585844471727,0,0.028573104091859945,0.000408294479569683,0.0005887729998844249,0.015828280000278028
"(2, 0.1, 3, 3, 1500, 70, True, False, False)",2,0.1,3,3,1500,70,True,False,False,0.015768667902526227,0,0.021667689420400798,0,0.08048615856346544,0.004130545114503965,0.00466629759639975,0.025285660000008647
"(2, 0.1, 3, 3, 1500, 70, True, False, False)",2,0.1,3,3,1500,70,True,False,False,0.00823682132170998,0,0.008145415141051982,0,0.05326500058025399,0.0014195872808020669,0.0020453799750441187,0.06466387799991935
"(2, 0.1, 3, 3, 1500, 70, True, False, False)",2,0.1,3,3,1500,70,True,False,False,0.006753884296690464,0,0.006780841761556727,0,0.048419888310045206,0.0011729304059805992,0.001690537953035768,0.0199006670009112
"(2, 0.1, 3, 3, 1500, 70, True, False, False)",2,0.1,3,3,1500,70,True,False,False,0.003348975776545361,0,0.003403299969181867,0,0.03419844183080177,0.0005849377545638918,0.0008432463710651466,0.014299677999588312
"(2, 0.1, 3, 3, 1500, 70, True, False, False)",2,0.1,3,3,1500,70,True,False,False,0.0015772898325666774,0,0.0015811834562816224,0,0.023393431519151638,0.000273663761631786,0.000394709527669732,0.019823437000013655
"(2, 0.1, 3, 3, 1500, 70, True, False, False)",2,0.1,3,3,1500,70,True,False,False,0.2512760581769398,0,0.3089730476573789,0,0.3075412642433609,0.04972075871101138,0.06657373182137893,0.02636497599996801
"(2, 0.1, 3, 3, 1500, 70, True, False, False)",2,0.1,3,3,1500,70,True,False,False,0.0017797912293328398,0,0.0017921468754703578,0,0.024876860612130933,0.0003094769800191876,0.0004463314830728003,0.026358944000094198
"(2, 0.1, 3, 3, 1500, 70, True, False, False)",2,0.1,3,3,1500,70,True,False,False,0.001894369820401795,0,0.0018961373276454602,0,0.025626360661720516,0.0003284091007492414,0.0004736194665605752,0.03868757999953232
"(2, 0.1, 3, 3, 1500, 70, True, False, False)",2,0.1,3,3,1500,70,True,False,False,0.09460929587727555,0,0.035494652670762086,0,0.14957861036066697,-2.8800340625034996e-05,0.016018552069613848,0.023443412999768043
"(2, 0.1, 3, 3, 1500, 70, True, False, False)",2,0.1,3,3,1500,70,True,False,False,0.0039343306699295335,0,0.003920905891048613,0,0.03688631946034002,0.0006805317909042083,0.000981027770683117,0.01714755799912382
"(2, 0.1, 3, 3, 1500, 70, True, False, False)",2,0.1,3,3,1500,70,True,False,False,0.001975409949365696,0,0.0020004834039391082,0,0.026245696975201883,0.00034447763046317634,0.000496794579936599,0.02757681799994316
"(2, 0.1, 3, 3, 1500, 70, True, False, False)",2,0.1,3,3,1500,70,True,False,False,0.004863310052138989,0,0.004881185190941293,0,0.04108491524033159,0.0008443414861222078,0.0012171649987613516,0.025710285999593907
"(2, 0.1, 3, 3, 1500, 70, True, False, False)",2,0.1,3,3,1500,70,True,False,False,0.0048733072618219065,0,0.004725014236698707,0,0.04075674992111416,0.0008309014350746707,0.00119670923587077,0.021213682999587036
"(2, 0.1, 3, 3, 1500, 70, True, False, False)",2,0.1,3,3,1500,70,True,False,False,0.06365037075483197,0,0.1710531882740842,0,0.19996290431957853,0.036594734409598574,0.02837123926518409,0.027369690000341507
"(2, 0.1, 3, 3, 1500, 70, True, False, False)",2,0.1,3,3,1500,70,True,False,False,0.06724955908525627,0,0.00917662844054987,0,0.11489713804879316,-0.0036766185170834485,0.009492710896788083,0.025705215999551
"(2, 0.1, 3, 3, 1500, 70, True, False, False)",2,0.1,3,3,1500,70,True,False,False,0.6375911492653388,0,-0.19656091020261277,0,0.2664625382292152,-0.08359828571657432,0.04798541487420524,0.1400020940000104
"(2, 0.1, 3, 3, 1500, 70, True, False, False)",2,0.1,3,3,1500,70,True,False,False,0.0029662703045384166,0,0.0028372849446255165,0,0.03169351185034988,0.0005023655111291865,0.0007237166701961473,0.03220120599871734
"(2, 0.1, 3, 3, 1500, 70, True, False, False)",2,0.1,3,3,1500,70,True,False,False,0.1419279678908826,0,0.18087540615345812,0,0.23523139791516628,0.03876706115901743,0.039494148640350335,0.021991769999658572
"(2, 0.1, 3, 3, 1500, 70, True, False, False)",2,0.1,3,3,1500,70,True,False,False,0.006306756488046182,0,0.006820115304076545,0,0.0476289352186892,0.0011349014921744102,0.0016319704733496613,0.029529735000323853
"(2, 0.1, 3, 3, 2000, 10, True, False, False)",2,0.1,3,3,2000,10,True,False,False,-0.1674134085568371,0,0.7400337162671927,0,0.3099711884259366,0.20608427047626118,0.06721361086822186,0.027014073999453103
"(2, 0.1, 3, 3, 2000, 10, True, False, False)",2,0.1,3,3,2000,10,True,False,False,0.43657163878296584,0,-0.12223660234323305,0,0.22915187275644394,-0.06022965301430402,0.03664979991764249,0.01997483800005284
"(2, 0.1, 3, 3, 2000, 10, True, False, False)",2,0.1,3,3,2000,10,True,False,False,0.21827512926793063,0,-0.07746273420948974,0,0.155111500791024,-0.035728401864377785,0.01711815106513086,0.017004612998789526
"(2, 0.1, 3, 3, 2000, 10, True, False, False)",2,0.1,3,3,2000,10,True,False,False,0.00312039255572526,0,0.00304840491511707,0,0.03267080461207248,0.0005338332005911263,0.0007688162707189428,0.019403649999730987
"(2, 0.1, 3, 3, 2000, 10, True, False, False)",2,0.1,3,3,2000,10,True,False,False,0.0022403447196654965,0,0.0022223015502165506,0,0.02780584286059582,0.00038665719085289484,0.0005576104671031305,0.013862736999726621
