config_id,mods,density,n_vars,k,n_traj,traj_length,do_proba_learner,do_skeleton_learner,do_KLearner,k_learning_time,BIC_Score,learned_k
"(4, 0.1, 4, 3, 30, 10, False, False, True)",4,0.1,4,3,30,10,False,False,True,1.1441924679966178,3217.0575317217613,3
"(4, 0.1, 4, 3, 30, 10, False, False, True)",4,0.1,4,3,30,10,False,False,True,1.1231430969928624,3079.0081700755527,3
"(4, 0.1, 4, 3, 30, 10, False, False, True)",4,0.1,4,3,30,10,False,False,True,1.1138673989917152,3322.02616956083,2
"(4, 0.1, 4, 3, 30, 10, False, False, True)",4,0.1,4,3,30,10,False,False,True,1.0885914530081209,3341.2106346664086,2
"(4, 0.1, 4, 3, 30, 10, False, False, True)",4,0.1,4,3,30,10,False,False,True,1.150213550994522,3297.6972874025887,2
"(4, 0.1, 4, 3, 30, 10, False, False, True)",4,0.1,4,3,30,10,False,False,True,1.1297647549945395,3224.715323165338,3
"(4, 0.1, 4, 3, 30, 10, False, False, True)",4,0.1,4,3,30,10,False,False,True,1.115836158991442,3249.550251668456,2
"(4, 0.1, 4, 3, 30, 10, False, False, True)",4,0.1,4,3,30,10,False,False,True,1.1366852369974367,3158.922265171655,3
"(4, 0.1, 4, 3, 30, 10, False, False, True)",4,0.1,4,3,30,10,False,False,True,1.121335984003963,3248.6895514948837,2
"(4, 0.1, 4, 3, 30, 10, False, False, True)",4,0.1,4,3,30,10,False,False,True,1.1199172490014462,3248.8774282359186,2
"(4, 0.1, 4, 3, 30, 10, False, False, True)",4,0.1,4,3,30,10,False,False,True,1.1481554769998183,3303.986177894036,2
"(4, 0.1, 4, 3, 30, 10, False, False, True)",4,0.1,4,3,30,10,False,False,True,1.1184513620100915,3277.0193034589583,3
"(4, 0.1, 4, 3, 30, 10, False, False, True)",4,0.1,4,3,30,10,False,False,True,1.1424676440074109,3205.999494820673,2
"(4, 0.1, 4, 3, 30, 10, False, False, True)",4,0.1,4,3,30,10,False,False,True,1.138677042996278,3311.470789182716,3
"(4, 0.1, 4, 3, 30, 15, False, False, True)",4,0.1,4,3,30,15,False,False,True,1.37440175699885,4460.9820814969735,3
"(4, 0.1, 4, 3, 30, 15, False, False, True)",4,0.1,4,3,30,15,False,False,True,1.3862502870033495,4826.899263414206,2
"(4, 0.1, 4, 3, 30, 15, False, False, True)",4,0.1,4,3,30,15,False,False,True,1.4779576240107417,4705.431765173726,3
"(4, 0.1, 4, 3, 30, 15, False, False, True)",4,0.1,4,3,30,15,False,False,True,1.3766123999957927,4437.219229893661,3
"(4, 0.1, 4, 3, 30, 15, False, False, True)",4,0.1,4,3,30,15,False,False,True,1.3256461890123319,4698.14762682388,3
"(4, 0.1, 4, 3, 30, 15, False, False, True)",4,0.1,4,3,30,15,False,False,True,1.2870070119970478,4294.752018785112,3
"(4, 0.1, 4, 3, 30, 15, False, False, True)",4,0.1,4,3,30,15,False,False,True,1.3027498360024765,4901.2876207069185,2
"(4, 0.1, 4, 3, 30, 15, False, False, True)",4,0.1,4,3,30,15,False,False,True,1.2681674329942325,4828.77880302887,2
"(4, 0.1, 4, 3, 30, 15, False, False, True)",4,0.1,4,3,30,15,False,False,True,1.349091625001165,4898.145014691145,2
"(4, 0.1, 4, 3, 30, 15, False, False, True)",4,0.1,4,3,30,15,False,False,True,1.3987977630022215,4914.890763286641,3
"(4, 0.1, 4, 3, 30, 15, False, False, True)",4,0.1,4,3,30,15,False,False,True,1.3014437120000366,5013.72610435062,2
"(4, 0.1, 4, 3, 30, 15, False, False, True)",4,0.1,4,3,30,15,False,False,True,1.2764153110038023,5024.165465731487,3
"(4, 0.1, 4, 3, 30, 15, False, False, True)",4,0.1,4,3,30,15,False,False,True,1.3647264589963015,4532.968812846083,3
"(4, 0.1, 4, 3, 30, 15, False, False, True)",4,0.1,4,3,30,15,False,False,True,1.2427261539996834,4771.137099431256,2
"(4, 0.1, 4, 3, 30, 15, False, False, True)",4,0.1,4,3,30,15,False,False,True,1.3577029940061038,4428.006083064725,3
"(4, 0.1, 4, 3, 30, 15, False, False, True)",4,0.1,4,3,30,15,False,False,True,1.3966587799950503,4385.779905924119,3
"(4, 0.1, 4, 3, 30, 15, False, False, True)",4,0.1,4,3,30,15,False,False,True,1.3561798250011634,4777.931929486973,3
"(4, 0.1, 4, 3, 30, 15, False, False, True)",4,0.1,4,3,30,15,False,False,True,1.4569275309913792,4402.470267695158,3
"(4, 0.1, 4, 3, 30, 15, False, False, True)",4,0.1,4,3,30,15,False,False,True,1.4319544780009892,4851.316001867841,3
"(4, 0.1, 4, 3, 30, 15, False, False, True)",4,0.1,4,3,30,15,False,False,True,1.2709866349905496,4990.8833048215065,2
"(4, 0.1, 4, 3, 30, 20, False, False, True)",4,0.1,4,3,30,20,False,False,True,1.589184351003496,6462.233955848128,2
"(4, 0.1, 4, 3, 30, 20, False, False, True)",4,0.1,4,3,30,20,False,False,True,1.637838491005823,5335.687579690469,3
"(4, 0.1, 4, 3, 30, 20, False, False, True)",4,0.1,4,3,30,20,False,False,True,1.6098200940032257,6434.262060610607,3
"(4, 0.1, 4, 3, 30, 20, False, False, True)",4,0.1,4,3,30,20,False,False,True,1.6585387300001457,5930.646993516129,3
"(4, 0.1, 4, 3, 30, 20, False, False, True)",4,0.1,4,3,30,20,False,False,True,1.5797985079989303,6002.713433524099,3
"(4, 0.1, 4, 3, 30, 20, False, False, True)",4,0.1,4,3,30,20,False,False,True,1.498185819000355,6527.539209562802,2
"(4, 0.1, 4, 3, 30, 20, False, False, True)",4,0.1,4,3,30,20,False,False,True,1.7185424829949625,6365.951752188467,3
"(4, 0.1, 4, 3, 30, 20, False, False, True)",4,0.1,4,3,30,20,False,False,True,1.668717173000914,6248.303632860147,2
"(4, 0.1, 4, 3, 30, 20, False, False, True)",4,0.1,4,3,30,20,False,False,True,1.597695645003114,6400.686643173922,3
"(4, 0.1, 4, 3, 30, 20, False, False, True)",4,0.1,4,3,30,20,False,False,True,1.7457720189995598,6383.051067546736,3
"(4, 0.1, 4, 3, 30, 20, False, False, True)",4,0.1,4,3,30,20,False,False,True,1.560273437993601,5398.526022159171,3
